ID_T,NAME_T,ID_C_T,DATE_T,RANK_T,LINK_T,COUNTRY_T,PRIZE_T,RATING_T,URL_T,LATITUDE_T,LONGITUDE_T,SITE_T,RACE_T,ENTRY_T,SINGLES_T,DOUBLES_T,TIER_T,RESERVE_INT_T,RESERVE_CHAR_T,LIVE_T,RESULT_T
15962,"Internazionali BNL d'Italia - Rome",2,"05/05/25 00:00:00",3,15222,"ITA",,,"https://www.internazionalibnlditalia.it/",41.540001,12.29,"709                                                                                                                                                                                                                                                            ",,,,,"WTA 1000                                                                                                                                                                                                                                                       ",,,,
15963,"Internationaux de Strasbourg - Strasbourg",2,"05/19/25 00:00:00",2,15223,"FRA",,,,48.349998,7.4499998,"406                                                                                                                                                                                                                                                            ",,,,,"WTA 500                                                                                                                                                                                                                                                        ",,,,
15964,"Grand Prix De SAR La Princesse Lalla Meryem - Rabat",2,"05/19/25 00:00:00",2,15224,"MAR",,,,34.02,-6.5100002,"1005                                                                                                                                                                                                                                                           ",,,,,"WTA 250                                                                                                                                                                                                                                                        ",,,,
15965,"French Open - Paris",2,"05/26/25 00:00:00",4,15225,"FRA",,,"https://www.rolandgarros.com/",48.52,2.2,"903                                                                                                                                                                                                                                                            ",,,,,"Grand Slam                                                                                                                                                                                                                                                     ",,,,
15966,"French Open (juniors)",2,"06/02/25 00:00:00",6,15226,"FRA",,,"https://www.rolandgarros.com/",48.52,2.2,,,,,,"Juniors                                                                                                                                                                                                                                                        ",,,,
15967,"LTA London Championships - London",5,"06/09/25 00:00:00",2,,"GBR",,,,51.299999,-0.1,"1111                                                                                                                                                                                                                                                           ",,,,,"WTA 500                                                                                                                                                                                                                                                        ",,,,
15968,"Libema Open - 's-Hertogenbosch",5,"06/09/25 00:00:00",2,15228,"NED",,,,51.419998,5.1900001,"822                                                                                                                                                                                                                                                            ",,,,,"WTA 250                                                                                                                                                                                                                                                        ",,,,
15969,"Berlin Ladies Open - Berlin",5,"06/16/25 00:00:00",2,15229,"GER",,,,52.290001,13.21,"2012                                                                                                                                                                                                                                                           ",,,,,"WTA 500                                                                                                                                                                                                                                                        ",,,,
15970,"Rothesay Open - Nottingham",5,"06/16/25 00:00:00",2,15227,"GBR",,,"https://www.lta.org.uk/fan-zone/international/rothesay-open-nottingham/",52.580002,-1.1,"1080                                                                                                                                                                                                                                                           ",,,,,"WTA 250                                                                                                                                                                                                                                                        ",,,,
15971,"Bad Homburg Open - Bad Homburg",5,"06/23/25 00:00:00",2,15232,"GER",,,,50.130001,8.3599997,"2017                                                                                                                                                                                                                                                           ",,,,,"WTA 500                                                                                                                                                                                                                                                        ",,,,
15972,"Rothesay International - Eastbourne",5,"06/23/25 00:00:00",2,15231,"GBR",,,"https://www.lta.org.uk/fan-zone/international/rothesay-international-eastbourne/",50.459999,0.17,"710                                                                                                                                                                                                                                                            ",,,,,"WTA 250                                                                                                                                                                                                                                                        ",,,,
15973,"Wimbledon - London",5,"06/30/25 00:00:00",4,15233,"GBR",,,"https://www.wimbledon.org/",51.299999,-0.1,"904                                                                                                                                                                                                                                                            ",,,,,"Grand Slam                                                                                                                                                                                                                                                     ",,,,
15974,"Wimbledon (juniors)",5,"07/07/25 00:00:00",6,15234,"GBR",,,"https://www.wimbledon.org/",51.299999,-0.1,,,,,,"Juniors                                                                                                                                                                                                                                                        ",,,,
15975,"Hungarian Grand Prix - Budapest",2,"07/14/25 00:00:00",2,15236,"HUN",,,,47.299999,19.049999,"2036                                                                                                                                                                                                                                                           ",,,,,"WTA 250                                                                                                                                                                                                                                                        ",,,,
15976,"European Open - Hamburg",2,"07/14/25 00:00:00",2,14711,"GER",,,,53.330002,9.5900002,"2042                                                                                                                                                                                                                                                           ",,,,,"WTA 250                                                                                                                                                                                                                                                        ",,,,
15977,"Mubadala Citi DC Open - Washington",1,"07/21/25 00:00:00",2,15239,"USA",,,"https://www.mubadalacitidcopen.com/en/",38.540001,-77.019997,"1045                                                                                                                                                                                                                                                           ",,,,,"WTA 500                                                                                                                                                                                                                                                        ",,,,
15978,"Prague Open - Prague",1,"07/21/25 00:00:00",2,15238,"CZE",,,,50.049999,14.26,"1082                                                                                                                                                                                                                                                           ",,,,,"WTA 250                                                                                                                                                                                                                                                        ",,,,
15979,"Omnium Banque Nationale - Montreal",1,"07/28/25 00:00:00",3,15240,"CAN",,,"https://omniumbanquenationale.com/en/",45.310001,-73.339996,"806                                                                                                                                                                                                                                                            ",,,,,"WTA 1000                                                                                                                                                                                                                                                       ",,,,
15980,"Cincinnati Open - Cincinnati",1,"08/04/25 00:00:00",3,15241,"USA",,,"https://www.wsopen.com/",39.099998,-84.269997,"1017                                                                                                                                                                                                                                                           ",,,,,"WTA 1000                                                                                                                                                                                                                                                       ",,,,
15981,"Abierto GNP Seguros - Monterrey",1,"08/18/25 00:00:00",2,15242,"MEX",,,,16.049999,-93.230003,"1039                                                                                                                                                                                                                                                           ",,,,,"WTA 500                                                                                                                                                                                                                                                        ",,,,
15982,"Tennis in the Land - Cleveland",1,"08/18/25 00:00:00",2,15243,"USA",,,,41.299999,-81.419998,"2040                                                                                                                                                                                                                                                           ",,,,,"WTA 250                                                                                                                                                                                                                                                        ",,,,
15983,"U.S. Open - New York",1,"08/25/25 00:00:00",4,15244,"USA",,,"https://www.usopen.org/",40.43,-74,"905                                                                                                                                                                                                                                                            ",,,,,"Grand Slam                                                                                                                                                                                                                                                     ",,,,
15984,"U.S. Open (juniors)",1,"09/01/25 00:00:00",6,15245,"USA",,,"https://www.usopen.org/",40.43,-74,,,,,,"Juniors                                                                                                                                                                                                                                                        ",,,,
15985,"Guadalajara Open Akron - Guadalajara",1,"09/08/25 00:00:00",2,15250,"MEX",,,,20.4,-103.2,"2075                                                                                                                                                                                                                                                           ",,,,,"WTA 500                                                                                                                                                                                                                                                        ",,,,
15986,"Jasmin Open Tunisia - Monastir",1,"09/08/25 00:00:00",2,15251,"TUN",,,,35.470001,10.5,"2072                                                                                                                                                                                                                                                           ",,,,,"WTA 250                                                                                                                                                                                                                                                        ",,,,
15987,"Korea Open - Seoul",1,"09/15/25 00:00:00",2,15252,"KOR",,,,37.330002,126.58,"1024                                                                                                                                                                                                                                                           ",,,,,"WTA 500                                                                                                                                                                                                                                                        ",,,,
15988,"China Open - Beijing",1,"09/22/25 00:00:00",3,15254,"CHN",,,,39.549999,116.25,"1020                                                                                                                                                                                                                                                           ",,,,,"WTA 1000                                                                                                                                                                                                                                                       ",,,,
15989,"Wuhan Open - Wuhan",1,"10/06/25 00:00:00",3,15255,"CHN",,,"https://www.wuhanopen.org/",30.360001,114.17,"1075                                                                                                                                                                                                                                                           ",,,,,"WTA 1000                                                                                                                                                                                                                                                       ",,,,
15990,"Ningbo Open - Ningbo",1,"10/13/25 00:00:00",2,15253,"CHN",,,,29.52,121.32,"2092                                                                                                                                                                                                                                                           ",,,,,"WTA 500                                                                                                                                                                                                                                                        ",,,,
15991,"Japan Open - Osaka",1,"10/13/25 00:00:00",2,15257,"JPN",,,,34.400002,135.3,"405                                                                                                                                                                                                                                                            ",,,,,"WTA 250                                                                                                                                                                                                                                                        ",,,,
15992,"Toray Pan Pacific Open - Tokyo",1,"10/20/25 00:00:00",2,15258,"JPN",,,"http://www.toray-ppo.com/en/tournament/",35.419998,139.46001,"1056                                                                                                                                                                                                                                                           ",,,,,"WTA 500                                                                                                                                                                                                                                                        ",,,,
15993,"Guangzhou Open - Guangzhou",1,"10/20/25 00:00:00",2,15259,"CHN",,,,23.059999,113.16,"1023                                                                                                                                                                                                                                                           ",,,,,"WTA 250                                                                                                                                                                                                                                                        ",,,,
15994,"Hong Kong Tennis Open - Hong Kong",1,"10/27/25 00:00:00",2,15260,"HKG",,,,22.17,114.09,"1074                                                                                                                                                                                                                                                           ",,,,,"WTA 250                                                                                                                                                                                                                                                        ",,,,
15995,"Jiangxi Open - Jiujiang",1,"10/27/25 00:00:00",2,15261,"CHN",,,,29.440001,115.59,"1077                                                                                                                                                                                                                                                           ",,,,,"WTA 250                                                                                                                                                                                                                                                        ",,,,
15996,"Merida Open Akron - Merida",1,"02/24/25 00:00:00",2,15262,"MEX","$1.064M",365,,20.58,-89.370003,"2085                                                                                                                                                                                                                                                           ",365,365,6661,6658,"WTA 500                                                                                                                                                                                                                                                        ",,,,
15997,"WTA Finals - Riyadh",3,"11/03/25 00:00:00",3,15844,"KSA",,,,24.379999,46.43,"808                                                                                                                                                                                                                                                            ",,,,,"Championships                                                                                                                                                                                                                                                  ",,,,
15998,"W75 Nonthaburi",1,"01/06/25 00:00:00",1,15923,"THA","$75K",372,,13.5,100.29,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197406",,
15999,"W35 Le Lamentin",1,"01/06/25 00:00:00",1,15861,"FRA","$35K",376,,50.369999,3.0999999,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197575",,
16000,"W35 Naples",2,"01/06/25 00:00:00",1,15275,"USA","$35K",376,,26.09,-81.480003,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197181",,
16001,"W35 Nairobi",2,"01/06/25 00:00:00",1,15924,"KEN","$35K",376,,-1.17,36.490002,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197291",,
16002,"W15 Oslo",3,"01/06/25 00:00:00",0,12953,"NOR","$15K",378,,59.549999,10.45,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197299",,
16003,"W15 Antalya",2,"01/06/25 00:00:00",0,15921,"TUR","$15K",378,,36.529999,30.42,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197304",,
16004,"W15 Monastir",1,"01/06/25 00:00:00",0,15901,"TUN","$15K",378,,35.470001,10.5,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197791",,
16005,"W50 New Delhi",1,"01/13/25 00:00:00",1,13428,"IND","$50K",374,,28.360001,77.120003,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197533",,
16006,"W50 La Marsa",1,"01/13/25 00:00:00",1,15527,"TUN","$50K",374,,36.529999,10.2,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197603",,
16007,"W35 Buenos Aires",2,"01/13/25 00:00:00",1,15849,"ARG","$35K",376,,-34.369999,-58.27,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197413",,
16008,"W35 Palm Coast",2,"01/13/25 00:00:00",1,13974,"USA","$35K",376,,28.049999,-82.459999,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197182",,
16009,"W35 Petit-Bourg",1,"01/13/25 00:00:00",1,15277,"FRA","$35K",376,,16.120001,-61.360001,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197300",,
16010,"W15 Antalya",2,"01/13/25 00:00:00",0,16003,"TUR","$15K",378,,36.529999,30.42,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197305",,
16011,"W15 Monastir",1,"01/13/25 00:00:00",0,16004,"TUN","$15K",378,,35.470001,10.5,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197780",,
16012,"W100 Bengaluru",1,"01/20/25 00:00:00",1,15807,"IND","$100K",370,,12.59,77.349998,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197535",,
16013,"W75 Porto",3,"01/20/25 00:00:00",1,15608,"POR","$75K",372,,41.110001,-8.3599997,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197630",,
16014,"W75 Vero Beach",2,"01/20/25 00:00:00",1,15280,"USA","$75K",372,,27.379999,-80.239998,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197183",,
16015,"W50 La Marsa",1,"01/20/25 00:00:00",1,16006,"TUN","$50K",374,,36.529999,10.2,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197678",,
16016,"W35 Sunderland",3,"01/20/25 00:00:00",1,15278,"GBR","$35K",376,,54.549999,-1.23,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197229",,
16017,"W35 Buenos Aires",2,"01/20/25 00:00:00",1,16007,"ARG","$35K",376,,-34.369999,-58.27,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197414",,
16018,"W35 Esch/Alzette",3,"01/20/25 00:00:00",1,15272,"LUX","$35K",376,,49.299999,5.5900002,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197418",,
16019,"W15 Antalya",2,"01/20/25 00:00:00",0,16010,"TUR","$15K",378,,36.529999,30.42,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197306",,
16020,"W15 Monastir",1,"01/20/25 00:00:00",0,16011,"TUN","$15K",378,,35.470001,10.5,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197782",,
16021,"W75 Rome",3,"01/27/25 00:00:00",1,15288,"USA","$75K",372,,34.150002,-85.099998,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197184",,
16022,"W75 Andrezieux-Boutheon",3,"01/27/25 00:00:00",1,15289,"FRA","$75K",372,,45.32,4.1599998,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197230",,
16023,"W75 Brisbane",1,"01/27/25 00:00:00",1,15871,"AUS","$75K",372,,-27.280001,153.02,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197511",,
16024,"W75 Pune",1,"01/27/25 00:00:00",1,15282,"IND","$75K",372,,18.32,73.519997,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197585",,
16025,"W50 Porto",3,"01/27/25 00:00:00",1,15608,"POR","$50K",374,,41.110001,-8.3599997,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197631",,
16026,"W35 Glasgow",3,"01/27/25 00:00:00",1,15814,"GBR","$35K",376,,55.529999,-4.1500001,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197409",,
16027,"W15 Monastir",1,"01/27/25 00:00:00",0,16020,"TUN","$15K",378,,35.470001,10.5,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197784",,
16028,"W15 Sharm ElSheikh",1,"01/27/25 00:00:00",0,15913,"EGY","$15K",378,,27.51,34.16,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197513",,
16029,"W15 Antalya",2,"01/27/25 00:00:00",0,16019,"TUR","$15K",378,,36.529999,30.42,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197307",,
16030,"Workday Canberra International - Canberra",1,"01/01/25 00:00:00",1,15203,"AUS","$200K",380,,-35.169998,149.08,"2096                                                                                                                                                                                                                                                           ",380,380,,,"WTA 125                                                                                                                                                                                                                                                        ",,,,
16033,"W75 Brisbane",1,"02/03/25 00:00:00",1,16023,"AUS","$75K",372,,-27.280001,153.02,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197512",,
16034,"W75 Leszno",3,"02/03/25 00:00:00",1,,"POL","$75K",372,,51.509998,16.35,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197972",,
16035,"W35 Herrenschwanden",4,"02/03/25 00:00:00",1,,"SUI","$35K",376,,46.560001,7.27,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197289",,
16036,"W35 Antalya",2,"02/03/25 00:00:00",1,16029,"TUR","$35K",376,,36.529999,30.42,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197308",,
16037,"W15 Sharm ElSheikh",1,"02/03/25 00:00:00",0,16028,"EGY","$15K",378,,27.51,34.16,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197515",,
16038,"W15 Monastir",1,"02/03/25 00:00:00",0,16027,"TUN","$15K",378,,35.470001,10.5,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197795",,
16039,"W75 Altenkirchen",4,"02/10/25 00:00:00",1,15303,"GER","$75K",372,,53.5,9.5799999,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197232",,
16040,"W50 Birmingham",3,"02/10/25 00:00:00",1,13907,"GBR","$50K",374,,52.299999,-1.5,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197233",,
16041,"W35 Antalya",2,"02/10/25 00:00:00",1,16036,"TUR","$35K",376,,36.529999,30.42,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197309",,
16042,"W35 Timaru",1,"02/10/25 00:00:00",1,,"NZL","$35K",376,,-44.240002,171.14999,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197509",,
16043,"W15 Monastir",1,"02/10/25 00:00:00",0,16038,"TUN","$15K",378,,35.470001,10.5,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197831",,
16044,"W15 Sharm ElSheikh",1,"02/10/25 00:00:00",0,16037,"EGY","$15K",378,,27.51,34.16,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197937",,
16045,"W15 Manacor",1,"02/10/25 00:00:00",0,15332,"ESP","$15K",378,,39.34,3.1199999,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197231",,
16046,"W75 Prague",3,"02/17/25 00:00:00",1,15469,"CZE","$75K",372,,50.049999,14.26,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197973",,
16047,"W50 Spring",1,"02/17/25 00:00:00",1,15452,"USA","$50K",374,,26.200001,-81.470001,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197186",,
16048,"W35 Burnie",1,"02/17/25 00:00:00",1,15295,"AUS","$35K",376,,-41.099998,146.11,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197797",,
16049,"W35 Manchester",3,"02/17/25 00:00:00",1,12689,"GBR","$35K",376,,53.299999,-2.1500001,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197235",,
16050,"W15 Antalya",2,"02/17/25 00:00:00",0,16041,"TUR","$15K",378,,36.529999,30.42,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197310",,
16051,"W15 Pretoria",1,"02/17/25 00:00:00",0,15323,"RSA","$15K",378,,-25.450001,28.120001,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197810",,
16052,"W15 Monastir",1,"02/17/25 00:00:00",0,16043,"TUN","$15K",378,,35.470001,10.5,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197833",,
16053,"W15 Sharm ElSheikh",1,"02/17/25 00:00:00",0,16044,"EGY","$15K",378,,27.51,34.16,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197938",,
16054,"W15 Bucharest",3,"02/17/25 00:00:00",0,15709,"ROU","$15K",378,,44.259998,26.059999,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100198240",,
16055,"W15 Manacor",1,"02/17/25 00:00:00",0,16045,"ESP","$15K",378,,39.34,3.1199999,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197234",,
16056,"W75 Trnava",3,"02/24/25 00:00:00",1,15895,"SVK","$75K",372,,48.23,17.35,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197632",,
16057,"W50 Macon",3,"02/24/25 00:00:00",1,15325,"FRA","$50K",374,,46.18,4.5,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197238",,
16058,"W50 Ahmedabad",1,"02/24/25 00:00:00",1,15922,"IND","$50K",374,,23.02,72.370003,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100198273",,
16060,"W35 Antalya",2,"02/24/25 00:00:00",1,16050,"TUR","$35K",376,,36.529999,30.42,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100197311",,
16061,"W35 Launceston",1,"02/24/25 00:00:00",1,13134,"AUS","$35K",376,,-41.259998,147.08,,,,,,"ITF Event                                                                                                                                                                                                                                                      ",,"1100198001",,
16136,"Oeiras Ladies Open - Oeiras",2,"04/14/25 00:00:00",1,15388,"POR","$168K",,,38.41,-9.21,"1106                                                                                                                                                                                                                                                           ",,,,,"WTA 125                                                                                                                                                                                                                                                        ",,,,
