ID_P,TURNED_PRO,WEIGHT,HEIGHT,BIRTHPLACE,RESIDENCE,PLAYS,COACH,SITE,PAGE,TWITTER,FACEBOOK,INSTAGRAM,LAST_REVISED
23092,,,,,,,,,"http://www.atpworldtour.com/en/players/juan-pablo-murra/mm68/overview",,,,"01.01.2023"
23093,,,,,,,,,"http://www.atpworldtour.com/en/players/bertin-gonzalez/gd94/overview",,,,"01.01.2023"
23096,,,,,,,,,"http://www.atpworldtour.com/en/players/stanislav-nikulchikov/n694/overview",,,,"01.01.2023"
23097,,,,,,,,,"http://www.atpworldtour.com/en/players/shantanu-rajput/rc45/overview",,,,"01.01.2023"
23098,,,,,,,,,"http://www.atpworldtour.com/en/players/neeraj-elangovan/e832/overview",,,,"01.01.2023"
23099,,76,178,"Buenos Aires, Argentina","Villa fiorito, Buenos Aires","Right-Handed, Two-Handed Backhand","Jorge Bernard, Juan Martin Aranguren",,"http://www.atpworldtour.com/en/players/hernan-casanova/cg07/overview","https://twitter.com/hernicasa","https://www.facebook.com/herny.casanova.3","https://www.instagram.com/hernicasanova6/","01.01.2023"
23100,"2013",77,185,"Bell Ville, Argentina","Bell Ville, Argentina","Right-Handed, Two-Handed Backhand","Dante Gennaro, Alex Corretja",,"http://www.atpworldtour.com/en/players/pedro-cachin/cg04/overview","https://twitter.com/pecachin1","https://www.facebook.com/pedrroo.cachin/","https://www.instagram.com/pecachin/","01.01.2023"
23129,,75,188,"Prague, Czech Republic","Prague, Czech Republic","Left-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/robin-stanek/so86/overview",,,,"01.01.2023"
23130,,,,,,,,,"http://www.atpworldtour.com/en/players/marek-routa/rc43/overview",,,,"01.01.2023"
23131,,,,,,,,,"http://www.atpworldtour.com/en/players/eric-martin/mm70/overview",,,,"01.01.2023"
23132,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/daniel-regan/rc44/overview",,,,"01.01.2023"
23133,,,,,,,,,"http://www.atpworldtour.com/en/players/paul-williams-jr/w666/overview",,,,"01.01.2023"
23134,,,,,,,,,"http://www.atpworldtour.com/en/players/anthony-jackson/j506/overview",,,,"01.01.2023"
23135,,,,,,,,,"http://www.atpworldtour.com/en/players/gianmarco-tessier/tc08/overview",,,,"01.01.2023"
23136,,,,,,,,,"http://www.atpworldtour.com/en/players/ricardo-stabile/so85/overview",,,,"01.01.2023"
23142,"2011",87,191,"St. Petersburg, Russia","Nur-Sultan, Kazakhstan","Right-Handed, Two-Handed Backhand","Ilya Drozdov",,"http://www.atpworldtour.com/en/players/dmitry-popko/pg20/overview",,"https://www.facebook.com/dmitry.popko/","https://www.instagram.com/dmitrypopko/","01.01.2023"
23143,,,,,,,,,"http://www.atpworldtour.com/en/players/juan-obeid/o473/overview",,,,"01.01.2023"
23144,,75,178,"Aracatuba, Brazil","Aracatuba, Brazil","Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/luis-britto/bk09/overview",,,"https://www.instagram.com/luisinhobritto","01.01.2023"
23145,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/david-biosca-girvent/bk46/overview",,,,"01.01.2023"
23146,,72,178,"Macanet de la Selva, Spain","Girona","Right-Handed, Two-Handed Backhand","Ferran Ventura",,"http://www.atpworldtour.com/en/players/pol-toledo-bague/tc09/overview","https://twitter.com/poltoledobague","https://www.facebook.com/pol.toledo.1/",,"01.01.2023"
23147,"2009",81,188,"Chennai, India","Chennai, India","Right-Handed, Two-Handed Backhand","Juan Balcells,Emilio Sanchez Viccario",,"http://www.atpworldtour.com/en/players/ramkumar-ramanathan/rb56/overview","https://twitter.com/ramkumar1994","https://www.facebook.com/ramanathan.ramkumar/","https://www.instagram.com/ramkumar_ramanathan/","01.01.2023"
23148,,,,,,,,,"http://www.atpworldtour.com/en/players/simon-norenius/n708/overview",,,,"01.01.2023"
23149,,,,,,,,,"http://www.atpworldtour.com/en/players/morgan-johansson/j507/overview",,,,"01.01.2023"
23150,,,,,,,,,"http://www.atpworldtour.com/en/players/viktor-odenbrink/o475/overview",,,,"01.01.2023"
23151,,,,,,,,,"http://www.atpworldtour.com/en/players/denny-stanojevic/so88/overview",,,,"01.01.2023"
23152,,,,,,,,,"http://www.atpworldtour.com/en/players/predrag-marjanovic/mm72/overview",,,,"01.01.2023"
23153,,,,,,,,,"http://www.atpworldtour.com/en/players/stefan-zivojinovic/z348/overview",,,,"01.01.2023"
23154,,,,,,,,,"http://www.atpworldtour.com/en/players/stefan-trifonov/tb60/overview",,,,"01.01.2023"
23155,,80,183,"Arbroath, Scotland","Arbroath, Scotland","Right-Handed, Two-Handed Backhand","Louis Cayer",,"http://www.atpworldtour.com/en/players/jonny-omara/o474/overview","https://twitter.com/jonny_omara","https://www.facebook.com/jonny.omara/","https://www.instagram.com/jonny_omara/","01.01.2023"
23156,,,,,,,,,"http://www.atpworldtour.com/en/players/maximilian-schmuck/sc70/overview",,,,"01.01.2023"
23157,,,,,,,,,"http://www.atpworldtour.com/en/players/jeremy-mcclelland/mm75/overview",,,,"01.01.2023"
23158,,,,,,,,,"http://www.atpworldtour.com/en/players/eddie-neese/n709/overview",,,,"01.01.2023"
23160,"2010",75,178,"Subotica, Serbia","Osijek, Croatia","Right-Handed, One-Handed Backhand","Aleksandar Sabanov",,"http://www.atpworldtour.com/en/players/ivan-sabanov/sl50/overview",,"https://www.facebook.com/ivan.sabanov.16/",,"01.01.2023"
23161,,,,,,,,,"http://www.atpworldtour.com/en/players/joo-ho-maeng/mm71/overview",,,,"01.01.2023"
23162,,,,,,,,,"http://www.atpworldtour.com/en/players/se-chul-kim/kd52/overview",,,,"01.01.2023"
23163,,,,,,,,,"http://www.atpworldtour.com/en/players/ho-gi-kang/kd51/overview",,,,"01.01.2023"
23183,,,,,,,,,"http://www.atpworldtour.com/en/players/martin-vaisse/v790/overview",,,,"01.01.2023"
23190,,71,180,"Izmail, Ukraine","Moscow, Russia","Right-Handed, Two-Handed Backhand","Kurbatov Oleg, Solovyeva Tatiana",,"http://www.atpworldtour.com/en/players/anton-zaitcev/z349/overview",,,,"01.01.2023"
23191,,,,,,,,,"http://www.atpworldtour.com/en/players/andrew-dzulynsky/db28/overview",,,,"01.01.2023"
23192,,,,,,,,,"http://www.atpworldtour.com/en/players/gokhan-sahiner/so91/overview",,,,"01.01.2023"
23193,,,,,,,,,"http://www.atpworldtour.com/en/players/baris-sipal/so92/overview",,,,"01.01.2023"
23194,,,,,,,,,"http://www.atpworldtour.com/en/players/emilio-sanchis-hernandez/sm91/overview",,,,"01.01.2023"
23195,,,,,,,,,"http://www.atpworldtour.com/en/players/jacob-ahlstrom/ab59/overview",,,,"01.01.2023"
23196,,,,,,,,,"http://www.atpworldtour.com/en/players/igor-tubic/tb42/overview",,,,"01.01.2023"
23197,,75,183,"Stockholm, Sweden","Stockholm, Sweden","Right-Handed, Two-Handed Backhand","Peter Carlsson",,"http://www.atpworldtour.com/en/players/jonathan-mridha/mm78/overview",,,,"01.01.2023"
23198,,,,,,,,,"http://www.atpworldtour.com/en/players/johan-ljungdahl/lc61/overview",,,,"01.01.2023"
23199,,,,,,,,,"http://www.atpworldtour.com/en/players/roque-rocha/ra31/overview",,,,"01.01.2023"
23200,,,,,,,,,"http://www.atpworldtour.com/en/players/amine-mansouri/mb96/overview",,,,"01.01.2023"
23201,,,,,,,,,"http://www.atpworldtour.com/en/players/melik-feler/f845/overview",,,,"01.01.2023"
23202,,,,,,,,,"http://www.atpworldtour.com/en/players/andrew-bennett/bj81/overview",,,,"01.01.2023"
23203,,,,,,,,,"http://www.atpworldtour.com/en/players/joaquin-amaya/ab57/overview",,,,"01.01.2023"
23204,,,,,,,,,"http://www.atpworldtour.com/en/players/leandro-portmann/pg23/overview",,,,"01.01.2023"
23205,,,,,,,,,"http://www.atpworldtour.com/en/players/esteban-adrian-contreras/cg13/overview",,,,"01.01.2023"
23206,,,,,,,,,"http://www.atpworldtour.com/en/players/jose-maria-paez/pg24/overview",,,,"01.01.2023"
23207,,,,,,,,,"http://www.atpworldtour.com/en/players/julio-cesar-vasquez-bonilla/v791/overview",,,,"01.01.2023"
23208,,,,,,,,,"http://www.atpworldtour.com/en/players/kin-fai-lee/lc59/overview",,,,"01.01.2023"
23209,,80,185,"Nantong, China","ChongChuanqu.TaoWu Road","Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/zhuoyang-qiu/q949/overview",,,,"01.01.2023"
23210,,,,,,,,,"http://www.atpworldtour.com/en/players/dimitar-ristovski/ra55/overview",,,,"01.01.2023"
23211,,,,,,,,,"http://www.atpworldtour.com/en/players/anthony-delcore/db22/overview",,,,"01.01.2023"
23212,,,,,,,,,"http://www.atpworldtour.com/en/players/peter-kevin-colliard/cg16/overview",,,,"01.01.2023"
23213,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/alan-gleeson/gd98/overview",,,,"01.01.2023"
23214,,,,,,,,,"http://www.atpworldtour.com/en/players/rizo-saidkhodjaev/so93/overview",,,,"01.01.2023"
23215,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/amal-yuldashev/y201/overview",,,,"01.01.2023"
23216,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/andrea-camurri/cg17/overview",,,,"01.01.2023"
23217,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/carlo-particelli/pg25/overview",,,,"01.01.2023"
23238,,,,,,,,,"http://www.atpworldtour.com/en/players/tal-goldengoren/ge00/overview",,,,"01.01.2023"
23239,,,,,,,,,"http://www.atpworldtour.com/en/players/netanel-alcabas/ab62/overview",,,,"01.01.2023"
23240,,,,,,,,,"http://www.atpworldtour.com/en/players/dekel-bar/bk52/overview",,,,"01.01.2023"
23241,,,,,,,,,"http://www.atpworldtour.com/en/players/david-mushayev/mm83/overview",,,,"01.01.2023"
23242,,75,180,"Haifa","Israel","Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/or-ram-harel/rc24/overview",,,,"01.01.2023"
23243,,,,,,,,,"http://www.atpworldtour.com/en/players/tal-itzhaki/i310/overview",,,,"01.01.2023"
23244,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/nizar-belmati/bk56/overview",,,,"01.01.2023"
23245,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/hamid-derbani/db39/overview",,,,"01.01.2023"
23246,,,,,,,,,"http://www.atpworldtour.com/en/players/ashley-bocco/bk55/overview",,,,"01.01.2023"
23247,,,,,,,,,"http://www.atpworldtour.com/en/players/musawenkosi-sandile-mpondi/mm80/overview",,,,"01.01.2023"
23248,,,,,,,,,"http://www.atpworldtour.com/en/players/ronnie-myburgh/mm81/overview",,,,"01.01.2023"
23249,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/phillip-franken/f846/overview",,,,"01.01.2023"
23250,,,,,,,,,"http://www.atpworldtour.com/en/players/christian-van-der-burgh/v794/overview",,,,"01.01.2023"
23251,,,,,,,,,"http://www.atpworldtour.com/en/players/isaac-saldana-reyes/so95/overview",,,,"01.01.2023"
23252,,,,,,,,,"http://www.atpworldtour.com/en/players/mateus-brisot/bj13/overview",,,,"01.01.2023"
23253,,,,,,,,,"http://www.atpworldtour.com/en/players/eduardo-oliveira-felter/o476/overview",,,,"01.01.2023"
23254,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/mert-dinc/db31/overview",,,,"01.01.2023"
23255,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/adriano-quinti/q938/overview",,,,"01.01.2023"
23256,,,,,,,,,"http://www.atpworldtour.com/en/players/patrick-striessnig/so98/overview",,,,"01.01.2023"
23257,,,,,,,,,"http://www.atpworldtour.com/en/players/oskar-maenner/mm87/overview",,,,"01.01.2023"
23258,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/emre-ozlen/o433/overview",,,,"01.01.2023"
23259,,77,180,"Caringbah, Australia","Melbourne, Australia","Right-Handed, Two-Handed Backhand","Peter Luczak",,"http://www.atpworldtour.com/en/players/blake-mott/mm79/overview",,,,"01.01.2023"
23260,"2018",84,193,"Gentofte, Denmark","Columbus, OH, USA","Right-Handed, Two-Handed Backhand","David Kass, Balazs Novak",,"http://www.atpworldtour.com/en/players/mikael-torpegaard/tc12/overview","https://twitter.com/mtorpegaard","https://www.facebook.com/mikael.torpegaard/","https://www.instagram.com/torpegramm/","01.01.2023"
23261,,,,,,,,,"http://www.atpworldtour.com/en/players/junjie-wei/w667/overview",,,,"01.01.2023"
23262,,,,,,"Left-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/wing-lun-lam/lc65/overview",,,,"01.01.2023"
23263,,,,,,,,,"http://www.atpworldtour.com/en/players/david-pavlik/pg27/overview",,,,"01.01.2023"
23264,,,,,,,,,"http://www.atpworldtour.com/en/players/pavel-krcek/kc92/overview",,,,"01.01.2023"
23265,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/denis-porcic/pg26/overview",,,,"01.01.2023"
23266,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/dusan-marinkovic/mm82/overview",,,,"01.01.2023"
23297,,,,,,,,,"http://www.atpworldtour.com/en/players/armel-rancezot/rc55/overview",,,,"01.01.2023"
23298,"2012",68,180,"Oostende, Belgium","Lummen, Belgium","Right-Handed, Two-Handed Backhand","Michael Lynch, Carl Maes",,"http://www.atpworldtour.com/en/players/kimmer-coppejans/cg33/overview","https://twitter.com/KimmerCoppejans","https://www.facebook.com/Kimmer-Coppejans-220771334738053/","https://www.instagram.com/coppejans_kimmer/","01.01.2023"
23299,"2012",80,183,"Mokrin, Serbia","Mokrin, Serbia","Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/pedja-krstin/kd70/overview","https://twitter.com/pkrstin","https://www.facebook.com/pedjakrstinofficial/","https://www.instagram.com/krstin_pedja/","01.01.2023"
23300,,,,,,"Left-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/alexandre-favrot/f852/overview",,,,"01.01.2023"
23301,"2013",78,183,"Curepipe, Mauritius","Paris, France","Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/enzo-couacaud/cg94/overview","https://twitter.com/lacouac","https://www.facebook.com/EnzoCouacaud01/","https://www.instagram.com/papycouac/","01.01.2023"
23302,,,,,,,,,"http://www.atpworldtour.com/en/players/aaron-wirths/w672/overview",,,,"01.01.2023"
23303,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/natasith-luesantia/lc10/overview",,,,"01.01.2023"
23304,,,,,,,,,"http://www.atpworldtour.com/en/players/jarryd-sauer/sp00/overview",,,,"01.01.2023"
23306,,,,,,,,,"http://www.atpworldtour.com/en/players/jean-erasmus/e836/overview",,,,"01.01.2023"
23307,,75,,"Bujumbura, Burundi","United States","Right-Handed, Two-Handed Backhand","Dermot Sweeny",,"http://www.atpworldtour.com/en/players/hassan-ndayishimiye/n710/overview",,,,"01.01.2023"
23308,,,,,,,,,"http://www.atpworldtour.com/en/players/yaseen-ibrahim/i311/overview",,,,"01.01.2023"
23309,,,,,,,,,"http://www.atpworldtour.com/en/players/gchristiaan-botha/bk59/overview",,,,"01.01.2023"
23310,,,,,,,,,"http://www.atpworldtour.com/en/players/stefan-fortmann/f847/overview",,,,"01.01.2023"
23311,,,,,,,,,"http://www.atpworldtour.com/en/players/hector-yamil-serur-de-la-torre/sp06/overview",,,,"01.01.2023"
23312,,,,,,,,,"http://www.atpworldtour.com/en/players/rodrigo-giudici/ge05/overview",,,,"01.01.2023"
23313,,62,168,"Urgench, Uzbekistan","Tashkent, Uzbekistan","Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/batyr-sapaev/sp02/overview",,,,"01.01.2023"
23314,,,,,,,,,"http://www.atpworldtour.com/en/players/antonio-garcia-sanchez/gc69/overview",,,,"01.01.2023"
23315,,,,,,,,,"http://www.atpworldtour.com/en/players/alon-elia/bk54/overview",,,,"01.01.2023"
23316,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/oran-reznik/rc50/overview",,,,"01.01.2023"
23317,,88,183,"New Delhi, India",,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/kunal-anand/aa92/overview",,,,"01.01.2023"
23318,,,,,,,,,"http://www.atpworldtour.com/en/players/sagar-manjanna/mm89/overview",,,,"01.01.2023"
23319,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/saurabh-patil/pg34/overview",,,,"01.01.2023"
23320,,,,,,,,,"http://www.atpworldtour.com/en/players/vishwanath-savadi/sp03/overview",,,,"01.01.2023"
23321,,,,,,,,,"http://www.atpworldtour.com/en/players/tejesvi-rao/rc48/overview",,,,"01.01.2023"
23322,,,,,,,,,"http://www.atpworldtour.com/en/players/vinod-gowda/ge06/overview",,,,"01.01.2023"
23323,,,,,,,,,"http://www.atpworldtour.com/en/players/u-m-gugan-verma/v796/overview",,,,"01.01.2023"
23324,,,,,,,,,"http://www.atpworldtour.com/en/players/tejas-chaukulkar/cg19/overview",,,,"01.01.2023"
23325,,,,,,,,,"http://www.atpworldtour.com/en/players/wisnu-adi-nugroho/n712/overview",,,,"01.01.2023"
23326,,,,,,,,,"http://www.atpworldtour.com/en/players/ibrahim-unggullaga/u146/overview",,,,"01.01.2023"
23327,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/irfandi-hendrawan/hb11/overview",,,,"01.01.2023"
23328,,,,,,,,,"http://www.atpworldtour.com/en/players/ega-uneputty/u138/overview",,,,"01.01.2023"
23329,,,,,,,,,"http://www.atpworldtour.com/en/players/indra-wijaya/w670/overview",,,,"01.01.2023"
23330,,,,,,,,,"http://www.atpworldtour.com/en/players/david-wardhana/w671/overview",,,,"01.01.2023"
23331,,75,178,"Las Vegas, NV, USA","Henderson, NV, USA","Left-Handed, Two-Handed Backhand","Jim Song (Tennis), Korey Goodwin (ESD)",,"http://www.atpworldtour.com/en/players/evan-song/sp05/overview",,"https://www.facebook.com/evan.song.7","https://www.instagram.com/esonger7/","01.01.2023"
23332,,,,,,,,,"http://www.atpworldtour.com/en/players/sang-oh-oh/o391/overview",,,,"01.01.2023"
23333,,,,,,,,,"http://www.atpworldtour.com/en/players/jin-tae-kim/kb25/overview",,,,"01.01.2023"
23334,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/tomas-prokop/pg29/overview",,,,"01.01.2023"
23335,,80,,"Chernivtsi","Chernivtsi","Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/yurii-dzhavakian/db32/overview",,,,"01.01.2023"
23336,,74,,"Bucharest, Romania","Romania","Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/andrei-stefan-apostol/ab64/overview",,,,"01.01.2023"
23337,,,,,,,,,"http://www.atpworldtour.com/en/players/viktor-filipenko/f849/overview",,,,"01.01.2023"
23338,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/robert-howe/hb15/overview",,,,"01.01.2023"
23347,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/jakub-schiel/su02/overview",,,,"01.01.2023"
23348,"2012",82,183,"Brno, Czech Republic","Brno, Czech Republic","Right-Handed, Two-Handed Backhand","Petr Frelich",,"http://www.atpworldtour.com/en/players/vaclav-safranek/sn77/overview",,"https://www.facebook.com/vasek.safranek/","https://www.instagram.com/vaseksafranek/","01.01.2023"
23349,,,,,,,,,"http://www.atpworldtour.com/en/players/jan-perutka/pg33/overview",,,,"01.01.2023"
23350,,,,,,,,,"http://www.atpworldtour.com/en/players/marc-westgate/w591/overview",,,,"01.01.2023"
23351,"2008",,,,,"Right-Handed, Two-Handed Backhand","Diego Nargiso",,"http://www.atpworldtour.com/en/players/filip-kraljevic/kd61/overview",,,,"01.01.2023"
23352,,,,,,,,,"http://www.atpworldtour.com/en/players/michael-bogner/bk58/overview",,,,"01.01.2023"
23353,,,,,,,,,"http://www.atpworldtour.com/en/players/enrico-alonso-de-pedro/ab63/overview",,,,"01.01.2023"
23365,,60,183,"Berlin, Germany","Berlin, Germany","Right-Handed, Two-Handed Backhand","Robert Vogel-Wagner",,"http://www.atpworldtour.com/en/players/bastian-wagner/w676/overview",,,,"01.01.2023"
23366,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/tomasz-soltyka/sp10/overview",,,,"01.01.2023"
23367,,,,,,,,,"http://www.atpworldtour.com/en/players/aaditya-tewari/tc03/overview",,,,"01.01.2023"
23368,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/manpreet-singh-chawla/cg23/overview",,,,"01.01.2023"
23369,,,,,,,,,"http://www.atpworldtour.com/en/players/gurinder-singh/sp08/overview",,,,"01.01.2023"
23370,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/shoki-hachiya/hb12/overview",,,,"01.01.2023"
