id_p,tm,tmw,tml,aces,df,fs,wfs,wss,bps,bpw,fsp,fssp
53537,17,8,9,8,43,73,58,44,55,56,0,0
53539,8,4,4,7,15,62,64,51,48,48,0,0
53691,13,8,5,12,28,60,62,53,51,48,0,0
53920,1,0,1,4,4,62,62,57,75,22,0,0
53926,2,1,1,1,4,62,59,47,53,75,0,0
53931,12,2,10,29,34,62,61,42,49,34,0,0
53945,33,17,16,45,60,67,63,49,57,47,0,0
54127,1,0,1,1,8,51,27,23,30,100,0,0
54160,2,1,1,6,8,55,85,47,70,35,0,0
54164,1,0,1,1,2,66,56,40,55,100,0,0
54206,13,4,9,32,34,63,64,49,55,35,0,0
54351,10,3,7,17,22,60,66,44,57,43,0,0
54354,9,1,8,16,48,62,61,39,44,26,0,0
54370,1,0,1,2,4,53,65,24,64,25,0,0
54376,7,3,4,6,7,67,56,45,45,35,0,0
54377,9,3,6,9,25,68,56,51,51,29,0,0
54378,5,2,3,8,9,61,62,47,46,33,0,0
54553,48,25,23,73,112,64,63,50,59,44,0,0
54557,15,7,8,10,28,69,58,43,49,46,0,0
54563,39,23,16,242,138,57,75,49,64,46,0,0
54815,23,11,12,47,42,54,65,46,47,46,0,0
54825,2,1,1,0,8,58,66,41,30,26,0,0
54963,9,4,5,7,28,64,63,43,55,36,0,0
54964,9,4,5,49,14,63,69,50,57,42,0,0
54965,26,13,13,97,77,61,69,46,56,40,0,0
54974,2,0,2,0,3,68,51,22,35,44,0,0
55022,6,2,4,17,18,72,59,51,48,29,0,0
55251,23,10,13,104,53,60,70,46,53,41,0,0
55262,4,0,4,11,17,62,65,42,51,50,0,0
55289,11,7,4,47,19,58,70,51,52,32,0,0
55478,6,2,4,32,11,64,68,48,50,26,0,0
55653,9,6,3,37,19,58,74,53,73,39,0,0
55654,22,7,15,13,56,65,58,44,45,41,0,0
55824,10,0,10,49,41,51,63,38,48,45,0,0
55827,12,6,6,44,25,67,68,45,56,40,0,0
55891,6,0,6,9,34,55,48,28,46,20,0,0
55974,7,2,5,12,12,58,56,51,50,44,0,0
55994,20,9,11,63,39,69,67,56,55,40,0,0
55999,1,0,1,0,7,71,64,42,66,42,0,0
56169,2,0,2,2,2,80,56,27,35,33,0,0
56400,37,19,18,153,78,62,68,49,62,41,0,0
56407,1,0,1,1,5,50,52,28,37,0,0,0
56416,3,0,3,6,13,54,55,46,38,44,0,0
56429,2,1,1,6,0,67,66,58,63,100,0,0
56604,3,0,3,4,10,68,61,43,61,37,0,0
56611,22,5,17,41,61,65,58,45,54,42,0,0
56612,34,21,13,83,99,61,67,52,65,38,0,0
56639,28,6,22,199,140,62,70,45,55,28,0,0
56642,19,11,8,49,23,60,67,50,59,42,0,0
56813,36,19,17,194,49,72,67,53,65,40,0,0
56817,52,32,20,174,92,63,68,52,60,45,0,0
56820,20,11,9,89,33,59,70,49,59,39,0,0
56829,3,0,3,3,14,46,48,32,53,30,0,0
56834,12,4,8,32,27,58,65,50,61,37,0,0
56889,24,5,19,68,74,64,66,42,52,33,0,0
56891,8,6,2,18,26,61,70,53,61,35,0,0
57004,1,0,1,4,2,71,60,44,66,25,0,0
57025,1,0,1,1,2,61,48,42,0,0,0,0
57231,42,22,20,298,156,58,77,52,65,37,0,0
57254,4,2,2,26,29,58,71,39,53,40,0,0
57469,1,0,1,6,0,68,56,60,62,60,0,0
57500,19,7,12,32,64,60,61,46,48,44,0,0
57531,16,6,10,3,41,70,57,42,59,42,0,0
57677,15,5,10,33,47,60,62,50,55,47,0,0
57690,5,1,4,15,18,61,62,37,51,26,0,0
57712,2,1,1,4,2,66,73,60,85,36,0,0
57721,23,11,12,63,41,66,64,48,62,35,0,0
57772,8,3,5,22,19,67,62,44,62,42,0,0
57911,13,5,8,92,51,62,68,46,62,37,0,0
57913,9,3,6,54,36,60,74,47,59,34,0,0
57915,11,4,7,12,25,64,59,49,47,35,0,0
57917,29,8,21,31,77,60,62,44,50,43,0,0
57931,2,0,2,0,6,56,23,21,13,28,0,0
57933,48,24,24,125,92,66,66,49,59,46,0,0
57945,25,12,13,95,89,63,63,46,54,52,0,0
58004,27,13,14,54,90,63,63,46,59,43,0,0
58179,33,16,17,198,97,57,74,51,59,42,0,0
58345,3,1,2,9,7,57,66,41,44,47,0,0
58433,13,8,5,32,48,61,64,43,54,46,0,0
58437,2,0,2,2,5,51,62,40,55,66,0,0
58441,27,14,13,44,85,62,65,49,57,40,0,0
58709,1,0,1,0,6,52,31,40,25,0,0,0
58719,12,6,6,29,24,65,66,50,61,40,0,0
58867,6,2,4,19,10,67,64,56,60,21,0,0
58988,28,6,22,174,139,56,69,43,54,38,0,0
58990,22,12,10,80,69,59,71,47,54,40,0,0
59007,1,0,1,2,4,60,51,40,16,44,0,0
59093,1,0,1,2,1,59,65,54,40,37,0,0
59100,18,5,13,95,46,58,72,49,59,28,0,0
59135,4,0,4,2,5,54,44,41,29,23,0,0
59139,6,1,5,7,14,67,50,38,56,47,0,0
59149,1,0,1,2,2,66,72,36,62,25,0,0
59152,13,3,10,11,39,63,60,47,56,48,0,0
59238,17,8,9,50,36,67,66,51,58,38,0,0
59239,1,0,1,4,4,44,60,24,0,50,0,0
59241,6,4,2,16,9,64,62,56,64,53,0,0
59246,18,9,9,67,48,65,67,49,62,37,0,0
59261,1,0,1,2,6,48,50,50,37,33,0,0
59353,22,14,8,77,51,64,67,51,58,41,0,0
59359,1,0,1,0,0,63,38,33,40,25,0,0
59486,1,0,1,6,2,50,78,44,40,0,0,0
59487,12,6,6,12,38,65,63,44,59,49,0,0
59488,7,5,2,27,13,63,68,54,56,40,0,0
59491,9,4,5,47,41,64,72,43,56,30,0,0
59508,1,0,1,0,1,58,61,36,42,0,0,0
59591,25,12,13,68,95,60,63,47,52,46,0,0
59607,1,0,1,2,4,63,60,42,20,14,0,0
59646,2,0,2,14,10,58,74,51,72,50,0,0
59723,12,5,7,21,30,66,58,41,45,46,0,0
59829,2,1,1,23,5,58,81,52,62,21,0,0
59835,27,10,17,54,68,63,63,49,54,34,0,0
59841,2,0,2,1,7,52,37,32,9,0,0,0
59846,17,9,8,23,25,64,63,48,56,43,0,0
59848,15,3,12,12,42,66,51,47,49,46,0,0
59850,13,6,7,99,34,57,74,48,62,37,0,0
59966,1,0,1,1,4,51,50,29,28,0,0,0
59969,9,2,7,13,16,57,64,39,42,33,0,0
59971,4,1,3,17,16,56,69,39,50,47,0,0
59990,8,2,6,14,23,66,60,42,52,42,0,0
59997,1,0,1,1,2,73,57,43,50,33,0,0
60104,15,7,8,20,45,61,62,48,50,44,0,0
60157,1,0,1,0,2,70,54,14,50,0,0,0
60218,15,9,6,51,48,61,67,51,56,39,0,0
60302,2,0,2,0,3,62,38,40,38,100,0,0
60303,20,8,12,33,32,65,66,55,58,35,0,0
60305,18,7,11,60,57,60,69,47,55,52,0,0
60323,14,3,11,18,47,63,57,42,49,40,0,0
60465,1,0,1,1,3,63,60,40,44,42,0,0
60479,5,0,5,8,33,59,64,33,42,11,0,0
60491,1,0,1,8,1,64,63,52,62,0,0,0
60623,19,8,11,48,49,54,65,47,46,46,0,0
60637,2,1,1,7,14,47,80,36,46,40,0,0
60803,9,3,6,4,12,66,58,43,52,42,0,0
60816,28,13,15,80,145,56,65,45,57,46,0,0
60922,5,2,3,5,24,58,63,36,45,60,0,0
60923,20,8,12,27,73,70,61,43,47,39,0,0
61087,10,3,7,22,13,57,62,44,53,43,0,0
61228,4,2,2,9,10,51,64,45,37,33,0,0
61229,15,4,11,36,113,60,62,47,60,47,0,0
61231,26,9,17,41,123,65,61,39,53,38,0,0
61237,5,1,4,9,15,65,57,42,46,34,0,0
61255,14,7,7,28,13,68,63,46,55,39,0,0
61355,16,7,9,48,41,51,65,47,55,44,0,0
61386,18,6,12,24,82,60,60,43,57,35,0,0
61520,9,3,6,9,20,67,56,42,46,37,0,0
61540,12,5,7,3,21,76,59,42,52,40,0,0
61670,16,5,11,27,27,67,59,50,46,44,0,0
61841,35,17,18,153,129,59,67,50,61,43,0,0
61852,16,5,11,49,28,64,65,45,63,46,0,0
61870,7,2,5,16,19,62,58,41,45,51,0,0
61968,11,8,3,17,20,66,65,51,64,53,0,0
61975,3,0,3,0,2,69,45,50,29,58,0,0
61984,3,1,2,2,6,60,64,52,36,41,0,0
61986,6,2,4,7,16,64,62,45,60,26,0,0
61988,5,2,3,4,17,61,61,43,57,35,0,0
62000,5,0,5,37,18,55,65,44,57,58,0,0
62001,13,6,7,10,29,66,60,45,52,48,0,0
62160,2,1,1,4,9,75,58,29,62,61,0,0
62171,3,1,2,7,19,52,72,36,52,33,0,0
62181,13,4,9,11,43,60,58,44,48,48,0,0
62193,12,6,6,16,31,63,67,51,59,40,0,0
62194,2,1,1,0,5,70,74,53,66,20,0,0
62201,27,16,11,103,61,61,68,54,60,42,0,0
62202,22,8,14,40,82,55,64,47,50,39,0,0
62396,5,3,2,4,3,70,67,53,62,57,0,0
62397,1,0,1,1,1,76,53,33,33,0,0,0
62406,4,2,2,1,5,59,60,52,59,42,0,0
62407,1,0,1,0,7,61,59,43,65,72,0,0
62408,2,1,1,8,3,55,77,47,66,50,0,0
62414,4,1,3,2,3,69,44,64,48,36,0,0
62419,23,8,15,48,63,61,64,49,56,44,0,0
62434,36,19,17,37,77,68,60,46,57,50,0,0
62439,6,4,2,6,9,70,56,47,52,48,0,0
62456,19,8,11,19,70,63,63,47,52,44,0,0
62489,30,12,18,146,72,58,68,46,58,44,0,0
62492,5,3,2,7,10,62,62,47,56,48,0,0
62691,1,0,1,1,8,47,62,29,44,25,0,0
62695,1,0,1,0,5,55,34,30,50,28,0,0
62699,36,15,21,128,120,60,68,46,57,39,0,0
62702,8,3,5,4,21,71,52,43,45,61,0,0
62714,3,1,2,13,11,63,63,50,57,46,0,0
62746,24,18,6,57,61,61,70,49,55,49,0,0
62752,11,3,8,25,32,62,62,44,52,46,0,0
62960,32,16,16,179,118,59,70,46,57,42,0,0
62961,4,0,4,13,20,48,59,44,51,40,0,0
62983,2,1,1,5,6,53,76,47,63,40,0,0
63218,1,0,1,0,4,64,65,29,63,66,0,0
63223,24,9,15,19,62,69,58,43,49,46,0,0
63237,19,5,14,42,35,68,61,45,48,44,0,0
63239,3,1,2,4,17,50,60,36,52,45,0,0
63243,19,8,11,44,69,56,61,44,41,40,0,0
63244,3,0,3,1,11,53,50,38,34,50,0,0
63245,22,11,11,45,104,68,63,43,52,42,0,0
63256,12,4,8,8,47,61,56,44,55,43,0,0
63443,2,0,2,6,5,72,55,58,68,40,0,0
63453,1,0,1,2,13,50,78,51,60,23,0,0
63462,4,2,2,8,9,50,60,45,53,56,0,0
63467,3,0,3,13,19,54,64,43,40,0,0,0
63476,8,4,4,15,22,67,68,47,68,39,0,0
63498,10,3,7,8,22,62,59,50,53,33,0,0
63499,1,0,1,1,4,48,66,40,33,0,0,0
63731,1,0,1,2,9,55,64,5,28,0,0,0
63732,1,0,1,0,5,33,10,25,14,33,0,0
63774,3,1,2,11,7,59,72,48,50,45,0,0
64049,1,0,1,0,7,34,0,11,14,0,0,0
64238,21,10,11,63,35,63,63,49,57,48,0,0
64250,11,2,9,29,55,56,62,42,56,35,0,0
64251,1,0,1,0,4,57,78,42,50,0,0,0
64252,1,0,1,2,1,76,52,35,44,40,0,0
64257,12,10,2,24,15,64,70,55,53,59,0,0
64265,8,3,5,10,28,57,58,43,54,33,0,0
64275,1,0,1,0,2,46,55,39,42,0,0,0
64457,3,1,2,6,7,66,57,38,50,40,0,0
64459,3,0,3,0,17,63,50,43,59,38,0,0
64462,23,15,8,44,57,57,66,54,60,48,0,0
64463,19,5,14,72,32,63,63,43,47,40,0,0
64623,44,24,20,235,153,60,69,47,55,42,0,0
64632,18,6,12,36,60,66,63,48,53,42,0,0
64869,2,1,1,17,5,56,73,43,80,50,0,0
64899,4,0,4,0,6,66,49,29,50,60,0,0
64915,41,17,24,103,126,64,62,46,53,39,0,0
65073,5,1,4,9,35,53,63,39,53,25,0,0
65138,37,14,23,152,118,63,65,48,59,42,0,0
65254,6,3,3,18,28,67,66,44,63,40,0,0
65257,3,1,2,9,3,72,68,53,50,42,0,0
65264,2,1,1,10,11,54,58,54,68,40,0,0
65270,13,7,6,21,41,55,70,48,60,34,0,0
65283,5,0,5,4,17,59,56,25,37,40,0,0
65292,25,8,17,70,52,64,62,45,53,45,0,0
65299,9,5,4,34,16,60,65,53,55,35,0,0
65375,3,1,2,23,9,62,73,51,64,31,0,0
65383,11,3,8,24,14,65,57,49,56,44,0,0
65499,1,0,1,0,3,60,30,23,25,0,0,0
65523,2,0,2,0,8,75,56,28,60,55,0,0
65693,1,0,1,0,3,62,51,45,50,0,0,0
65696,2,1,1,8,9,53,68,43,63,35,0,0
65697,1,0,1,0,0,70,59,44,20,33,0,0
65698,11,3,8,35,60,58,69,42,54,47,0,0
65703,1,0,1,3,5,59,61,42,46,50,0,0
65727,4,0,4,9,23,59,58,33,42,40,0,0
65902,4,0,4,1,10,77,54,50,32,39,0,0
65906,1,0,1,0,4,71,33,25,12,75,0,0
65907,1,0,1,1,1,59,42,47,44,22,0,0
65919,2,1,1,2,6,67,70,50,33,28,0,0
66023,3,0,3,2,27,53,53,26,31,16,0,0
66034,34,15,19,50,86,71,63,45,59,47,0,0
66045,25,16,9,74,29,66,67,50,56,37,0,0
66202,1,0,1,0,7,54,56,15,37,0,0,0
66217,48,26,22,141,73,68,66,50,59,40,0,0
66351,6,0,6,7,17,64,53,37,51,50,0,0
66358,4,0,4,4,8,67,57,42,39,57,0,0
66363,6,3,3,9,31,62,60,44,50,37,0,0
66492,1,0,1,0,1,62,33,37,14,25,0,0
66498,1,0,1,10,11,59,72,41,75,100,0,0
66499,17,5,12,56,63,65,64,42,51,38,0,0
66511,1,0,1,0,10,60,41,26,50,0,0,0
66527,1,0,1,4,4,65,70,39,33,22,0,0
66676,1,0,1,0,2,64,51,29,44,20,0,0
66824,2,2,0,13,10,65,78,39,86,50,0,0
66852,21,8,13,7,63,63,56,43,51,50,0,0
66857,15,7,8,27,32,62,64,50,63,54,0,0
66993,8,2,6,6,15,68,60,40,55,45,0,0
67001,28,13,15,31,82,67,62,44,57,38,0,0
67002,17,5,12,17,32,70,60,45,53,48,0,0
67017,16,7,9,55,64,53,70,48,60,42,0,0
67020,4,1,3,2,22,55,62,34,44,33,0,0
67026,20,11,9,59,69,59,68,51,58,33,0,0
67030,6,3,3,23,38,58,64,42,64,55,0,0
67188,25,10,15,47,73,58,61,48,46,52,0,0
67202,26,14,12,98,79,54,72,50,45,45,0,0
67230,12,3,9,14,19,58,62,53,59,37,0,0
67233,5,1,4,0,19,76,53,35,50,48,0,0
67380,8,2,6,10,20,59,54,43,46,38,0,0
67633,45,20,25,129,106,54,67,47,56,40,0,0
67750,1,0,1,1,0,70,41,23,33,20,0,0
67789,6,2,4,29,15,58,70,45,61,30,0,0
67844,3,1,2,5,27,62,63,45,47,35,0,0
67849,12,3,9,20,21,60,59,41,56,45,0,0
67852,6,0,6,11,22,50,57,42,28,38,0,0
67863,33,15,18,42,114,63,59,49,55,44,0,0
67865,14,6,8,26,30,66,62,50,60,44,0,0
67964,5,2,3,7,8,67,58,45,53,46,0,0
67970,15,7,8,43,31,64,67,47,46,45,0,0
67975,6,1,5,5,8,71,54,40,35,43,0,0
67977,2,1,1,8,9,75,68,45,76,71,0,0
67978,3,0,3,11,16,57,60,48,40,35,0,0
67985,14,9,5,21,21,71,63,52,60,49,0,0
68078,4,2,2,10,18,67,64,42,62,55,0,0
68085,1,0,1,0,2,47,36,25,25,0,0,0
68092,3,0,3,1,4,71,57,41,62,54,0,0
68093,1,0,1,7,4,67,70,30,62,25,0,0
68094,10,2,8,20,63,54,63,46,59,45,0,0
68190,8,1,7,6,25,74,51,35,42,44,0,0
68205,16,7,9,57,44,58,72,44,63,43,0,0
68299,26,16,10,54,72,61,68,51,57,47,0,0
68300,1,0,1,0,0,71,42,46,37,0,0,0
68307,12,6,6,40,26,61,67,47,57,41,0,0
68384,10,4,6,33,24,59,70,48,45,50,0,0
68389,7,4,3,5,5,77,63,48,45,37,0,0
68416,3,1,2,0,5,66,50,49,48,50,0,0
68520,2,0,2,1,4,65,66,42,53,50,0,0
68521,6,0,6,8,18,61,53,44,49,31,0,0
68526,1,0,1,1,6,39,46,30,37,0,0,0
68530,26,11,15,114,111,60,69,50,56,37,0,0
68533,19,10,9,47,47,63,68,53,51,51,0,0
68535,1,0,1,0,4,66,55,38,42,0,0,0
68624,41,19,22,163,116,60,69,49,54,36,0,0
68641,5,2,3,8,6,69,58,45,60,46,0,0
68791,1,0,1,6,5,57,62,20,44,50,0,0
68794,6,1,5,3,8,49,56,34,39,25,0,0
68796,33,14,19,52,145,60,63,45,54,37,0,0
68800,2,0,2,1,7,57,56,36,61,0,0,0
68827,34,15,19,80,85,61,62,45,53,45,0,0
68830,14,7,7,46,22,61,63,47,61,44,0,0
68966,40,16,24,31,136,64,57,45,49,48,0,0
68969,3,0,3,0,11,71,52,35,50,72,0,0
68974,3,0,3,2,10,47,45,26,46,0,0,0
68977,31,9,22,32,57,66,61,46,55,46,0,0
68989,20,7,13,69,52,65,61,45,58,35,0,0
68992,1,0,1,1,3,40,52,41,54,100,0,0
68996,17,7,10,123,88,56,70,41,47,39,0,0
69007,1,0,1,0,2,59,38,33,33,0,0,0
69021,2,1,1,2,8,41,73,53,57,42,0,0
69163,10,2,8,54,30,62,71,40,57,22,0,0
69333,9,4,5,3,17,65,58,49,62,43,0,0
69339,21,11,10,17,54,66,60,46,56,45,0,0
69422,2,0,2,0,6,70,56,40,38,50,0,0
69536,11,6,5,16,41,53,62,46,48,49,0,0
69550,11,5,6,65,37,59,69,50,62,42,0,0
69556,6,2,4,19,23,52,66,53,46,30,0,0
69560,3,0,3,11,15,56,65,45,38,30,0,0
69600,1,0,1,2,5,58,62,46,55,100,0,0
69654,6,3,3,32,9,66,71,52,66,38,0,0
69687,11,3,8,37,73,60,64,38,55,41,0,0
69831,9,2,7,18,35,57,61,42,49,31,0,0
69846,24,8,16,70,75,60,65,48,62,37,0,0
69856,1,0,1,1,1,68,65,31,50,0,0,0
69874,1,0,1,0,3,64,40,46,37,100,0,0
69875,2,0,2,0,9,61,43,25,42,0,0,0
70055,4,0,4,2,19,57,50,37,45,0,0,0
70067,3,0,3,3,13,54,54,32,42,50,0,0
70071,9,6,3,8,17,55,67,47,60,44,0,0
70226,4,0,4,9,4,70,51,36,53,33,0,0
70234,7,3,4,11,24,66,58,50,38,60,0,0
70241,16,4,12,55,47,59,67,54,53,29,0,0
70245,6,1,5,24,18,61,64,45,54,25,0,0
70247,16,7,9,6,24,73,56,48,57,49,0,0
70248,2,1,1,1,4,67,81,45,0,36,0,0
70257,1,0,1,2,3,48,72,37,42,16,0,0
70261,5,2,3,4,13,67,60,60,44,45,0,0
70265,20,5,15,110,50,68,68,47,58,35,0,0
70288,1,0,1,0,8,53,38,22,25,16,0,0
70323,18,12,6,48,40,64,67,51,68,44,0,0
70449,10,3,7,32,23,63,63,46,46,34,0,0
70455,8,2,6,10,32,56,64,42,53,51,0,0
70457,4,0,4,3,19,53,59,30,41,20,0,0
70468,26,12,14,85,82,61,69,49,61,35,0,0
70491,19,7,12,17,59,66,60,43,54,44,0,0
70496,4,1,3,13,28,61,63,42,51,55,0,0
70503,1,0,1,1,3,53,45,23,33,0,0,0
70694,5,0,5,5,7,65,55,38,43,27,0,0
70863,1,0,1,2,1,60,52,31,44,0,0,0
70867,1,0,1,0,1,73,54,54,60,20,0,0
70929,3,0,3,0,13,53,36,15,29,0,0,0
70932,1,0,1,4,7,62,69,45,71,50,0,0
70933,18,9,9,62,39,61,66,49,61,40,0,0
70935,1,0,1,0,4,44,65,20,0,33,0,0
70936,13,9,4,38,23,64,69,48,62,41,0,0
71182,42,26,16,73,63,67,62,51,55,46,0,0
71187,4,1,3,8,13,51,63,37,44,34,0,0
71196,23,12,11,33,53,66,64,49,59,38,0,0
71212,31,13,18,26,91,65,59,47,52,39,0,0
71357,16,12,4,59,29,68,68,51,58,50,0,0
71358,29,10,19,49,121,63,62,45,52,42,0,0
71359,45,26,19,73,135,64,64,48,55,45,0,0
71408,24,8,16,80,103,61,65,48,59,35,0,0
71415,2,0,2,11,11,47,59,45,60,24,0,0
71424,1,0,1,0,3,64,44,31,60,25,0,0
71444,28,8,20,13,41,64,53,48,47,42,0,0
71608,1,0,1,2,1,63,52,57,66,60,0,0
71612,5,2,3,4,4,76,56,49,48,69,0,0
71620,21,4,17,17,55,59,59,43,52,41,0,0
71622,45,23,22,179,138,58,70,49,59,41,0,0
71623,3,1,2,1,14,63,64,45,60,37,0,0
71630,14,8,6,6,51,60,56,42,50,51,0,0
71633,10,4,6,29,23,68,69,41,65,51,0,0
71640,7,3,4,7,13,71,67,54,61,37,0,0
71646,26,14,12,68,53,67,65,47,48,43,0,0
71798,11,2,9,28,67,59,65,40,52,34,0,0
71807,7,2,5,20,40,54,57,43,43,46,0,0
71812,42,17,25,59,85,63,58,49,57,44,0,0
71963,35,15,20,70,85,61,66,47,58,42,0,0
71966,1,0,1,0,3,78,52,33,70,50,0,0
71967,1,0,1,1,11,62,58,35,50,60,0,0
71982,3,1,2,6,10,52,58,44,42,33,0,0
71983,3,2,1,6,4,57,77,60,60,70,0,0
72010,1,0,1,2,2,58,69,37,0,0,0,0
72013,4,0,4,22,4,71,72,45,52,22,0,0
72017,12,7,5,35,40,60,66,50,57,52,0,0
72055,24,4,20,10,123,71,53,39,44,49,0,0
72056,1,0,1,8,1,76,52,33,42,0,0,0
72137,28,11,17,34,60,65,61,47,55,43,0,0
72158,10,3,7,34,68,61,69,37,51,33,0,0
72352,4,0,4,2,11,59,60,42,52,39,0,0
72361,3,0,3,0,6,71,44,34,43,30,0,0
72384,7,0,7,11,13,62,64,35,40,8,0,0
72385,3,1,2,5,13,69,55,49,69,35,0,0
72397,2,1,1,5,4,62,65,43,36,37,0,0
72454,36,15,21,96,61,63,63,50,55,38,0,0
72575,37,20,17,162,117,61,70,50,58,42,0,0
72576,24,10,14,66,89,59,63,48,54,48,0,0
72581,24,12,12,20,125,59,60,45,57,45,0,0
72585,29,12,17,106,65,61,71,49,59,31,0,0
72589,2,0,2,8,2,66,63,50,50,60,0,0
72596,6,2,4,11,22,56,63,43,46,51,0,0
72600,6,2,4,11,29,58,59,46,58,66,0,0
72609,20,7,13,47,40,59,61,46,53,35,0,0
72617,4,1,3,10,13,56,69,50,55,31,0,0
72627,10,6,4,17,37,62,63,44,50,39,0,0
72639,21,6,15,21,49,63,60,41,50,49,0,0
72810,9,2,7,11,33,52,67,45,28,40,0,0
72812,2,0,2,0,3,64,55,13,35,50,0,0
72813,3,1,2,5,16,61,62,43,40,53,0,0
73030,3,2,1,3,12,53,67,57,61,55,0,0
73042,1,0,1,2,4,58,62,51,66,62,0,0
73054,7,3,4,9,29,59,61,38,49,39,0,0
73188,3,1,2,5,9,63,61,39,38,50,0,0
73195,2,0,2,3,7,60,65,36,66,0,0,0
73197,43,20,23,170,92,59,66,51,63,38,0,0
73209,9,4,5,30,26,58,69,45,59,38,0,0
73254,6,1,5,13,20,57,63,42,40,46,0,0
73257,2,0,2,3,6,61,57,46,27,33,0,0
73272,9,3,6,15,36,62,60,43,52,51,0,0
73339,22,10,12,28,59,65,59,45,59,50,0,0
73538,6,2,4,10,13,63,65,42,54,47,0,0
73540,25,11,14,57,64,53,65,48,61,42,0,0
73541,11,1,10,17,45,54,56,38,47,29,0,0
73545,23,9,14,23,88,64,61,39,51,45,0,0
73566,4,1,3,17,17,53,59,44,56,40,0,0
73577,4,1,3,1,8,63,53,39,45,44,0,0
73590,2,0,2,5,11,53,70,34,30,0,0,0
73602,3,0,3,6,12,55,66,41,47,28,0,0
73607,9,3,6,31,25,59,66,54,66,45,0,0
73723,1,0,1,2,2,50,44,42,50,100,0,0
73736,3,0,3,3,17,64,50,32,54,47,0,0
73753,2,1,1,10,8,49,81,31,33,55,0,0
73934,40,16,24,85,143,60,61,47,52,42,0,0
73945,1,0,1,3,5,60,69,50,50,50,0,0
73946,5,3,2,3,5,79,62,51,61,63,0,0
73949,22,13,9,44,54,67,66,48,52,44,0,0
74097,1,0,1,1,2,84,68,50,0,0,0,0
74099,9,6,3,37,30,73,67,47,67,56,0,0
74102,5,0,5,10,16,58,57,40,38,5,0,0
74110,1,0,1,0,4,64,60,33,33,0,0,0
74133,4,1,3,4,12,63,65,43,27,53,0,0
74134,18,7,11,13,57,69,59,43,53,47,0,0
74140,3,1,2,0,11,55,55,52,64,45,0,0
74146,32,17,15,57,74,57,63,49,54,50,0,0
74150,2,0,2,3,7,51,57,33,40,45,0,0
74190,12,7,5,28,55,61,62,47,63,50,0,0
74358,1,0,1,0,6,48,35,33,25,0,0,0
74369,9,0,9,24,26,62,62,38,49,40,0,0
74540,13,3,10,26,55,53,63,38,50,35,0,0
74567,7,3,4,12,20,58,61,47,51,47,0,0
74568,5,2,3,11,23,53,63,50,50,53,0,0
74707,2,1,1,7,4,73,72,54,40,87,0,0
74711,13,8,5,27,32,58,68,51,51,48,0,0
74723,30,8,22,85,84,60,61,49,55,37,0,0
74872,6,3,3,9,23,58,65,47,55,48,0,0
74874,12,6,6,33,47,56,69,50,57,39,0,0
74894,34,11,23,60,139,66,61,45,51,46,0,0
74900,17,9,8,40,24,66,65,50,62,47,0,0
74924,5,2,3,29,18,61,72,47,70,45,0,0
75021,6,2,4,18,21,58,67,40,55,45,0,0
75034,1,0,1,2,12,55,62,13,50,0,0,0
75039,15,6,9,15,46,62,59,45,50,42,0,0
75041,3,0,3,14,12,55,65,39,42,38,0,0
75121,11,6,5,37,27,47,67,51,48,46,0,0
75220,13,2,11,4,17,73,53,39,50,39,0,0
75226,35,14,21,32,84,64,60,44,54,48,0,0
75230,44,17,27,84,116,61,62,45,49,41,0,0
75393,7,1,6,27,63,57,70,35,53,28,0,0
75397,4,1,3,5,22,52,56,32,20,36,0,0
75408,3,1,2,13,23,61,64,34,55,34,0,0
75555,24,9,15,9,52,73,60,51,61,43,0,0
75580,4,1,3,13,11,60,63,50,54,56,0,0
75651,2,0,2,7,3,61,59,47,50,50,0,0
75658,11,4,7,23,52,61,66,43,55,30,0,0
75661,4,0,4,22,17,57,67,51,64,33,0,0
76021,2,0,2,6,11,49,67,20,33,33,0,0
76022,8,5,3,14,7,64,66,58,62,53,0,0
76042,2,0,2,3,2,72,50,48,47,16,0,0
76078,2,0,2,6,10,51,62,33,50,33,0,0
76125,4,0,4,4,13,63,60,30,20,33,0,0
76148,32,20,12,148,87,66,72,55,67,40,0,0
76150,34,19,15,149,120,61,74,49,60,39,0,0
76152,2,1,1,6,12,49,75,45,0,55,0,0
76158,22,9,13,12,64,66,59,45,54,44,0,0
76232,18,6,12,40,41,58,66,49,56,41,0,0
76325,3,1,2,16,39,52,65,37,45,40,0,0
76576,6,2,4,44,18,64,72,51,55,41,0,0
76650,35,16,19,120,90,63,67,53,59,43,0,0
76801,30,15,15,16,58,62,59,54,57,46,0,0
76814,3,0,3,2,8,64,59,40,63,50,0,0
77059,20,7,13,85,88,56,68,46,56,35,0,0
77191,16,5,11,51,47,59,66,48,57,43,0,0
77305,1,0,1,1,3,61,65,51,71,50,0,0
77306,34,18,16,46,90,65,64,49,58,37,0,0
77446,4,2,2,12,16,61,72,53,77,40,0,0
77559,31,11,20,194,69,57,72,45,58,43,0,0
77561,9,4,5,8,19,66,58,46,54,36,0,0
77562,2,1,1,3,2,71,65,63,71,46,0,0
77573,1,0,1,0,4,61,42,31,50,0,0,0
77658,12,5,7,6,46,65,60,46,56,40,0,0
77697,20,8,12,17,32,66,56,39,44,47,0,0
77708,2,1,1,4,5,59,65,46,58,43,0,0
