TOUR,DATE_GAME,ID1,ID2,ROUND,DRAW,RESULT,COMPLETE,LIVE,TIME_GAME,RESERVE_INT,RESERVE_CHAR
16118,"03/23/25 17:40:00",55956,76964,1,4,"6-1 6-1",,,,,
16118,"03/23/25 17:40:00",29728,33356,1,5,"6-4 6-2",,,,,
16118,"03/23/25 17:40:00",28845,90530,1,6,"6-3 6-2",,,,,
16118,"03/23/25 17:30:00",81172,55679,1,8,"6-1 6-0",,,,,
16118,,14504,99888,1,9,"6-1 6-0",,,,,
16118,,56118,92267,1,11,"6-0 6-0",,,,,
16118,"03/23/25 21:25:00",57526,71439,1,12,"6-1 5-7 6-2",,,,,
16118,"03/23/25 21:05:00",9362,53104,1,13,"6-1 7-6(3)",,,,,
16118,"03/23/25 22:02:00",70663,53794,1,14,"6-0 6-2",,,,,
16118,"03/23/25 20:35:00",59590,17300,1,16,"6-0 6-0",,,,,
16118,"03/24/25 16:05:00",37881,68764,3,1,"6-4 6-2",,,,,
16118,"03/24/25 17:10:00",29728,28845,3,3,"6-2 6-3",,,,,
16118,"03/24/25 16:10:00",39347,81172,3,4,"6-0 3-6 6-1",,,,,
16118,"03/24/25 16:00:00",14504,28436,3,5,"7-6(0) 6-4",,,,,
16118,"03/24/25 16:20:00",57526,56118,3,6,"6-2 6-0",,,,,
16118,"03/24/25 16:15:00",59590,73956,3,8,"6-3 6-3",,,,,
16120,,59466,41539,1,1,"7-5 6-2",,,,,
16120,,79778,11475,1,2,"6-4 6-4",,,,,
16120,,38720,99720,1,3,"6-2 6-1",,,,,
16120,,74949,83265,1,4,"6-1 6-2",,,,,
16120,,59749,39342,1,6,"3-6 6-1 10-8",,,,,
16120,,24853,79285,1,7,"6-3 6-1",,,,,
16120,,59581,92734,1,9,"6-2 6-1",,,,,
16120,,60397,66179,1,10,"7-6(3) 6-3",,,,,
16120,,30197,96157,1,11,"6-3 6-0",,,,,
16120,,33113,81353,1,12,"w/o",,,,,
16120,,72126,72115,1,13,"6-0 6-1",,,,,
16120,,52774,3700,1,14,,,,,,
16120,,72239,74432,1,15,"6-4 6-0",,,,,
16120,,45842,3700,1,16,,,,,,
16120,,59466,11475,3,1,,,,,,
16120,,38720,74949,3,2,"6-4 6-3",,,,,
16120,"03/24/25 15:35:00",59749,71873,3,3,"6-2 6-3",,,,,
16120,,24853,25824,3,4,"7-5 4-6 10-8",,,,,
16120,,59581,60397,3,5,"3-6 6-4 10-8",,,,,
16120,,30197,33113,3,6,"6-0 6-1",,,,,
16120,,72126,3700,3,7,,,,,,
16120,,72239,3700,3,8,,,,,,
16123,"03/23/25 08:00:00",47589,69646,1,6,"6-3 4-0 ret.",,,,,
16117,,80038,37383,1,6,"6-1 4-5 ret.",,,,,
16123,,92282,89954,1,10,"7-5 6-3",,,,,
16073,"03/23/25 12:10:00",13937,76217,1,4,"6-0 6-0",,,,,
16117,"03/23/25 13:30:00",57275,8073,1,13,"6-3 6-1",,,,,
16122,,26130,79463,1,8,"6-0 6-3",,,,,
16125,,78546,68634,1,7,"6-4 6-3",,,,,
