id_p,tm,tmw,tml,aces,df,fs,wfs,wss,bps,bpw,fsp,fssp
86211,7,2,5,12,17,56,53,48,36,49,0,0
86217,5,1,4,2,26,57,44,36,40,60,0,0
86222,1,0,1,0,9,47,47,23,40,0,0,0
86225,2,0,2,0,5,50,50,37,47,50,0,0
86227,8,3,5,1,41,69,56,37,40,44,0,0
86330,50,30,20,93,141,68,60,45,53,48,0,0
86358,25,12,13,48,146,54,64,41,51,43,0,0
86360,9,0,9,8,80,53,45,29,43,46,0,0
86362,2,1,1,3,3,74,59,57,66,66,0,0
86363,3,0,3,0,10,52,46,38,44,50,0,0
86364,1,0,1,0,12,44,36,28,41,33,0,0
86372,10,6,4,4,62,66,52,39,48,50,0,0
86379,11,5,6,12,26,63,60,45,53,49,0,0
86380,8,5,3,14,13,56,59,44,57,51,0,0
86384,6,0,6,11,34,58,49,35,53,35,0,0
86386,4,0,4,2,12,69,51,36,46,48,0,0
86393,1,0,1,1,4,63,52,45,55,0,0,0
86394,1,0,1,0,1,81,25,16,14,0,0,0
86395,3,0,3,2,6,71,32,18,25,57,0,0
86396,3,1,2,6,13,57,59,41,65,54,0,0
86397,1,0,1,0,10,39,50,20,25,25,0,0
86399,4,3,1,7,26,60,67,44,56,57,0,0
86400,19,9,10,38,112,55,58,39,48,46,0,0
86401,1,0,1,0,5,54,43,26,50,0,0,0
86451,4,1,3,0,13,72,45,33,31,57,0,0
86482,6,0,6,10,18,47,45,37,45,32,0,0
86532,1,0,1,0,3,51,50,38,54,0,0,0
86533,2,0,2,0,12,58,42,25,33,25,0,0
86535,3,1,2,4,6,68,62,49,38,50,0,0
86537,2,0,2,0,10,63,50,41,42,66,0,0
86539,3,0,3,0,12,60,43,25,32,8,0,0
86540,1,0,1,2,6,51,50,50,55,0,0,0
86547,2,0,2,0,12,47,31,26,29,0,0,0
86550,18,5,13,13,75,58,56,43,36,51,0,0
86562,1,0,1,0,3,58,39,25,28,0,0,0
86581,29,17,12,38,175,58,59,45,48,46,0,0
86691,1,0,1,0,2,57,48,45,54,0,0,0
86692,2,0,2,1,8,53,46,26,35,0,0,0
86693,1,0,1,0,6,50,43,0,25,0,0,0
86694,1,0,1,0,7,62,41,25,36,50,0,0
86697,6,1,5,0,32,62,50,34,41,34,0,0
86698,14,1,13,1,61,58,49,28,40,37,0,0
86700,1,0,1,0,1,67,35,40,44,0,0,0
86702,13,5,8,15,40,59,58,46,40,51,0,0
86704,4,2,2,4,26,66,56,45,55,36,0,0
86706,8,5,3,30,29,51,67,50,45,56,0,0
86708,16,3,13,14,75,64,55,41,50,44,0,0
86710,3,0,3,1,6,64,38,10,32,0,0,0
86713,8,1,7,3,69,52,52,26,34,53,0,0
86819,4,1,3,3,21,54,45,32,25,61,0,0
86868,1,0,1,0,5,46,40,5,25,0,0,0
86869,3,0,3,0,10,64,47,24,30,16,0,0
86873,1,0,1,0,4,62,40,38,22,50,0,0
86875,3,1,2,1,15,56,61,36,55,39,0,0
86877,1,0,1,0,4,60,46,19,41,50,0,0
86884,3,1,2,0,9,73,52,36,51,40,0,0
86954,29,11,18,40,121,70,58,37,51,46,0,0
86982,6,2,4,5,13,68,52,45,55,53,0,0
87013,2,0,2,0,9,50,45,25,21,37,0,0
87016,3,0,3,9,14,52,56,39,47,34,0,0
87019,25,7,18,13,88,65,51,39,45,47,0,0
87023,3,2,1,1,12,67,55,34,43,53,0,0
87024,1,0,1,0,3,59,26,15,25,0,0,0
87026,1,0,1,0,7,37,33,36,0,33,0,0
87027,1,0,1,0,3,65,41,40,37,0,0,0
87028,11,1,10,35,100,51,59,34,41,42,0,0
87032,1,0,1,1,10,46,61,36,58,18,0,0
87034,35,18,17,71,174,57,59,41,52,49,0,0
87035,19,7,12,34,75,60,56,39,45,44,0,0
87036,1,0,1,3,7,50,61,23,44,10,0,0
87058,5,1,4,6,25,52,57,31,27,34,0,0
87075,4,0,4,3,26,65,52,26,36,52,0,0
87186,10,6,4,18,46,49,62,42,44,51,0,0
87189,3,0,3,3,23,53,52,35,37,38,0,0
87190,15,8,7,5,22,74,55,49,47,46,0,0
87191,4,1,3,2,28,54,57,36,43,41,0,0
87192,19,7,12,20,67,47,58,45,53,43,0,0
87193,1,0,1,0,2,65,41,42,53,33,0,0
87196,1,0,1,0,7,30,50,42,42,0,0,0
87197,2,1,1,3,12,52,56,32,42,42,0,0
87198,8,1,7,7,39,67,51,36,55,48,0,0
87199,23,9,14,15,89,63,56,38,49,43,0,0
87200,3,0,3,1,9,62,52,38,51,28,0,0
87202,23,9,14,29,116,56,61,46,49,45,0,0
87204,1,0,1,0,2,71,43,33,40,28,0,0
87205,18,6,12,5,65,48,55,42,35,49,0,0
87206,1,0,1,0,5,63,46,36,57,66,0,0
87210,18,5,13,4,62,69,50,30,45,54,0,0
87213,6,2,4,6,28,54,46,33,38,43,0,0
87215,2,0,2,0,9,59,28,21,17,75,0,0
87217,4,0,4,1,20,57,32,30,33,22,0,0
87223,3,0,3,2,8,44,56,35,37,33,0,0
87229,5,2,3,0,35,57,56,40,50,44,0,0
87231,1,0,1,1,2,66,46,31,58,0,0,0
87233,4,1,3,6,9,57,50,38,31,44,0,0
87261,7,3,4,7,21,52,64,46,57,66,0,0
87367,3,0,3,3,18,50,45,16,43,25,0,0
87384,1,0,1,0,1,75,29,33,25,33,0,0
87387,6,0,6,4,27,56,46,36,34,31,0,0
87388,17,12,5,2,56,73,54,44,51,60,0,0
87391,3,1,2,4,10,49,68,45,43,36,0,0
87393,12,2,10,4,67,61,53,36,44,47,0,0
87394,2,0,2,0,8,62,44,37,33,0,0,0
87398,7,4,3,7,35,61,62,41,47,49,0,0
87401,1,0,1,1,2,70,46,33,33,33,0,0
87413,15,6,9,10,40,60,56,44,48,45,0,0
87415,13,6,7,2,13,73,52,48,55,42,0,0
87578,1,0,1,0,6,48,61,21,40,28,0,0
87581,7,1,6,2,37,56,51,37,36,51,0,0
87584,2,0,2,0,3,62,43,50,35,50,0,0
87585,5,0,5,5,38,55,51,39,51,33,0,0
87592,13,6,7,20,62,53,65,44,55,54,0,0
87594,2,0,2,2,12,51,52,32,41,100,0,0
87598,1,0,1,0,7,58,28,38,45,0,0,0
87599,6,1,5,1,23,67,51,40,49,43,0,0
87601,3,1,2,5,16,61,56,46,61,45,0,0
87603,1,0,1,0,3,66,36,35,50,100,0,0
87614,1,0,1,1,10,53,58,23,28,0,0,0
87615,4,0,4,4,24,43,55,35,36,35,0,0
87616,1,0,1,2,7,52,42,25,12,50,0,0
87647,1,0,1,1,7,64,31,22,41,25,0,0
87707,1,0,1,0,6,59,58,36,33,100,0,0
87708,1,0,1,0,2,63,31,47,33,0,0,0
87769,1,0,1,0,3,53,43,40,50,0,0,0
87770,1,0,1,0,11,38,35,18,14,100,0,0
87771,2,0,2,0,5,65,47,29,56,37,0,0
87773,13,4,9,8,32,66,57,47,46,52,0,0
87774,6,2,4,4,24,60,53,43,55,42,0,0
87775,8,3,5,6,36,68,53,33,45,46,0,0
87780,3,1,2,0,13,63,48,41,37,56,0,0
87783,2,0,2,1,13,45,38,29,26,0,0,0
87786,2,0,2,0,6,77,48,34,38,35,0,0
87928,3,0,3,0,14,60,40,27,40,71,0,0
87934,2,0,2,0,12,62,44,36,35,60,0,0
87935,1,0,1,0,8,47,50,25,44,0,0,0
87938,4,1,3,4,12,57,56,35,46,52,0,0
87939,1,0,1,0,2,61,43,45,53,60,0,0
88065,1,0,1,0,8,62,60,26,28,50,0,0
88068,11,2,9,7,35,67,54,40,54,37,0,0
88075,2,0,2,0,9,53,50,41,52,60,0,0
88081,2,1,1,0,2,74,44,32,47,87,0,0
88082,6,3,3,2,33,57,52,34,49,59,0,0
88201,2,0,2,2,12,66,43,41,48,57,0,0
88202,2,0,2,0,5,67,42,32,47,37,0,0
88203,3,0,3,3,27,64,59,30,39,40,0,0
88206,7,3,4,12,33,61,64,39,40,47,0,0
88221,1,0,1,0,7,64,45,25,53,37,0,0
88223,11,3,8,21,33,58,54,44,50,36,0,0
88256,1,0,1,1,6,68,55,40,63,33,0,0
88351,9,3,6,5,48,58,54,44,53,49,0,0
88352,2,0,2,0,4,58,40,24,35,37,0,0
88354,9,3,6,17,27,61,62,35,36,58,0,0
88357,5,2,3,8,10,64,56,40,54,52,0,0
88376,11,4,7,1,64,65,56,35,35,62,0,0
88380,1,0,1,0,1,66,45,55,28,20,0,0
88382,2,1,1,1,12,65,48,44,38,33,0,0
88456,2,0,2,2,4,61,36,18,21,0,0,0
88488,7,1,6,1,26,63,53,40,42,54,0,0
88489,1,0,1,3,1,56,56,44,33,33,0,0
88491,3,0,3,4,16,57,48,36,55,87,0,0
88498,1,0,1,0,3,45,26,30,12,100,0,0
88499,7,3,4,20,29,65,63,36,58,34,0,0
88500,7,3,4,19,28,65,62,45,50,48,0,0
88501,2,0,2,1,15,51,53,33,33,50,0,0
88502,1,0,1,0,13,39,47,31,27,71,0,0
88505,4,1,3,0,35,65,50,28,51,66,0,0
88511,43,18,25,41,102,68,55,43,47,47,0,0
88608,11,6,5,14,21,66,60,48,54,46,0,0
88646,1,0,1,1,2,63,51,42,64,100,0,0
88661,4,1,3,0,4,83,52,46,43,53,0,0
88662,3,0,3,0,7,62,50,32,52,60,0,0
88664,17,7,10,6,75,66,55,40,52,49,0,0
88673,1,0,1,3,7,54,58,45,50,66,0,0
88782,4,1,3,0,25,60,59,32,53,50,0,0
88785,9,3,6,0,29,66,52,42,49,45,0,0
88792,6,2,4,6,23,60,60,35,50,55,0,0
88794,8,3,5,1,45,65,57,41,46,50,0,0
88804,26,11,15,42,74,58,58,49,48,54,0,0
88818,11,7,4,5,41,62,56,45,51,54,0,0
88899,7,1,6,4,28,58,54,35,45,38,0,0
88906,1,0,1,0,2,51,60,5,40,0,0,0
88933,1,0,1,0,9,51,58,25,33,50,0,0
88935,7,3,4,8,28,60,54,42,55,61,0,0
88936,1,0,1,2,4,47,39,28,36,25,0,0
88937,1,0,1,0,4,73,42,29,38,41,0,0
88938,1,0,1,1,8,52,47,44,64,40,0,0
88944,5,2,3,4,20,57,58,36,38,48,0,0
88947,10,2,8,13,38,53,53,38,40,48,0,0
88950,21,7,14,20,95,57,57,37,47,43,0,0
88952,2,0,2,1,13,53,50,19,36,50,0,0
88955,1,0,1,0,3,80,38,11,12,40,0,0
88957,3,0,3,0,22,53,42,32,34,50,0,0
88960,1,0,1,4,7,64,63,38,50,62,0,0
88996,8,2,6,6,42,66,55,37,49,55,0,0
88997,11,4,7,6,40,57,58,40,50,44,0,0
89072,4,1,3,6,24,53,57,42,45,51,0,0
89088,1,0,1,0,15,22,37,21,14,0,0,0
89094,6,1,5,8,28,53,59,41,33,57,0,0
89108,4,1,3,3,13,55,50,41,28,31,0,0
89229,4,0,4,1,25,64,51,39,51,36,0,0
89234,1,0,1,0,10,47,31,5,30,50,0,0
89236,2,0,2,1,10,56,54,30,50,100,0,0
89237,1,0,1,1,6,46,38,20,20,0,0,0
89239,2,1,1,0,16,47,57,38,47,73,0,0
89240,5,0,5,2,56,58,52,29,36,45,0,0
89243,5,1,4,3,18,65,54,46,45,51,0,0
89245,1,0,1,1,10,53,46,16,42,60,0,0
89248,13,8,5,32,55,55,62,47,43,50,0,0
89249,2,1,1,0,3,66,47,40,52,60,0,0
89250,8,2,6,16,59,56,58,46,61,49,0,0
89251,12,6,6,20,76,56,63,40,47,47,0,0
89252,6,2,4,3,13,57,56,45,57,45,0,0
89254,1,0,1,0,1,38,52,36,50,0,0,0
89256,1,0,1,0,5,54,33,30,45,0,0,0
89257,1,0,1,1,3,65,39,45,40,50,0,0
89260,9,0,9,8,52,54,45,39,48,25,0,0
89261,2,0,2,0,14,62,41,34,40,47,0,0
89266,4,1,3,4,22,57,57,35,33,72,0,0
89416,1,0,1,0,2,63,41,35,37,50,0,0
89417,24,13,11,32,84,58,56,41,56,52,0,0
89418,1,0,1,0,2,51,60,26,16,33,0,0
89421,2,0,2,0,8,66,37,34,44,0,0,0
89425,30,15,15,32,135,58,59,45,54,47,0,0
89426,7,4,3,2,24,55,54,43,47,49,0,0
89427,2,0,2,1,7,68,45,51,29,50,0,0
89447,3,0,3,1,12,55,36,21,28,100,0,0
89529,10,4,6,4,45,59,59,40,50,41,0,0
89547,1,0,1,1,7,36,64,33,58,0,0,0
89553,2,0,2,0,9,60,45,31,27,33,0,0
89554,1,0,1,0,11,48,45,19,40,0,0,0
89566,1,0,1,0,10,60,42,14,37,0,0,0
89567,3,1,2,4,14,59,52,34,48,27,0,0
89568,1,0,1,0,9,35,25,27,33,0,0,0
89718,5,1,4,0,17,70,47,43,45,43,0,0
89805,1,0,1,0,8,45,57,20,25,0,0,0
89808,2,0,2,0,11,59,25,24,22,60,0,0
89812,11,3,8,6,68,57,52,35,42,50,0,0
89814,2,0,2,0,11,52,50,29,38,66,0,0
89815,2,0,2,1,10,57,38,23,26,75,0,0
89836,4,2,2,5,21,66,57,46,44,47,0,0
89875,1,0,1,0,6,51,45,26,45,20,0,0
89942,3,1,2,0,20,56,52,33,41,72,0,0
89945,1,0,1,0,2,76,42,30,40,20,0,0
89956,3,2,1,1,8,56,56,50,57,48,0,0
90023,2,0,2,0,13,52,50,30,44,0,0,0
90082,10,6,4,5,35,62,58,38,43,46,0,0
90085,1,0,1,0,3,69,27,30,36,50,0,0
90086,7,2,5,7,42,46,50,39,40,44,0,0
90087,4,2,2,0,16,64,52,39,43,61,0,0
90091,1,0,1,0,0,69,51,45,12,71,0,0
90093,4,2,2,1,23,62,56,44,32,42,0,0
90097,1,0,1,3,2,73,55,30,33,0,0,0
90115,8,4,4,3,17,59,59,49,49,63,0,0
90116,8,4,4,5,15,75,57,33,42,43,0,0
90249,3,1,2,4,15,52,60,36,38,41,0,0
90250,2,0,2,1,8,61,54,31,28,61,0,0
90251,5,2,3,0,23,56,51,42,47,57,0,0
90255,4,1,3,0,19,53,54,46,51,47,0,0
90256,2,0,2,0,11,53,38,25,42,0,0,0
90257,1,0,1,0,5,63,47,23,28,0,0,0
90258,6,2,4,11,38,59,57,35,45,44,0,0
90259,10,5,5,8,42,61,58,48,44,46,0,0
90261,3,0,3,4,15,62,49,38,57,44,0,0
90290,30,12,18,104,233,54,61,39,49,51,0,0
90313,3,2,1,2,5,68,61,43,51,66,0,0
90391,1,0,1,0,1,60,47,45,22,100,0,0
90394,1,0,1,2,7,40,56,33,50,0,0,0
90396,4,1,3,6,13,62,61,41,37,37,0,0
90397,1,0,1,0,11,55,56,33,71,25,0,0
90398,3,1,2,1,10,60,52,46,30,52,0,0
90416,2,1,1,14,11,54,81,40,50,62,0,0
90477,3,0,3,1,15,50,62,38,51,100,0,0
90503,2,0,2,1,31,41,52,30,35,50,0,0
90504,2,0,2,1,8,58,51,27,52,37,0,0
90507,11,2,9,10,75,55,52,38,41,42,0,0
90511,1,0,1,0,1,72,46,50,45,44,0,0
90512,2,0,2,0,9,60,43,29,45,37,0,0
90514,14,5,9,10,68,59,57,37,48,65,0,0
90515,3,0,3,1,9,72,54,47,58,84,0,0
90516,8,4,4,0,27,71,58,41,47,65,0,0
90517,1,0,1,0,10,39,18,11,25,33,0,0
90519,3,1,2,1,8,58,56,38,65,33,0,0
90520,3,0,3,3,23,66,47,36,40,44,0,0
90530,8,5,3,8,21,58,57,46,51,45,0,0
90590,6,2,4,2,24,60,57,42,43,57,0,0
90636,7,2,5,10,45,67,61,33,45,45,0,0
90638,16,7,9,24,45,57,60,39,45,42,0,0
90639,30,14,16,18,53,65,55,49,52,49,0,0
90641,8,3,5,4,42,48,60,39,52,54,0,0
90642,34,18,16,18,185,58,57,39,41,50,0,0
90643,18,8,10,17,95,56,59,44,51,48,0,0
90644,1,0,1,0,4,51,41,43,37,50,0,0
90645,1,0,1,6,8,58,66,47,75,20,0,0
90647,2,0,2,1,8,62,51,31,30,0,0,0
90648,7,4,3,7,36,59,61,41,39,65,0,0
90650,1,0,1,0,3,75,50,15,40,28,0,0
90651,36,17,19,16,140,66,55,39,43,50,0,0
90652,1,0,1,0,2,66,50,48,66,100,0,0
90654,7,2,5,2,41,58,52,33,37,46,0,0
90655,1,0,1,0,3,64,40,36,22,33,0,0
90659,7,1,6,5,26,58,45,35,41,41,0,0
90779,8,2,6,7,23,54,57,39,51,44,0,0
90781,5,1,4,1,42,49,56,31,38,46,0,0
90782,8,5,3,23,37,58,64,45,65,61,0,0
90783,1,0,1,1,5,39,35,26,41,20,0,0
90784,2,0,2,1,12,53,29,20,33,25,0,0
90787,12,6,6,1,14,79,46,40,45,57,0,0
90790,1,0,1,0,3,65,44,30,37,0,0,0
90791,7,3,4,4,21,76,55,36,53,52,0,0
90793,6,1,5,0,22,66,52,35,47,45,0,0
90797,7,3,4,4,45,51,57,40,56,41,0,0
90806,1,0,1,0,3,75,40,33,28,0,0,0
90815,2,0,2,1,13,49,50,24,40,100,0,0
90937,3,0,3,0,22,55,42,26,37,28,0,0
90964,1,0,1,2,8,32,52,25,46,20,0,0
90967,2,0,2,0,13,50,38,33,41,47,0,0
90969,5,3,2,1,6,66,57,50,65,62,0,0
90971,2,0,2,0,10,54,54,37,59,55,0,0
90972,1,0,1,0,5,47,58,46,33,55,0,0
90974,2,0,2,0,26,52,64,27,60,40,0,0
90979,3,0,3,2,33,47,56,28,31,62,0,0
90980,1,0,1,0,4,64,20,18,14,0,0,0
90982,3,0,3,1,15,71,51,33,42,31,0,0
90983,9,2,7,10,33,63,57,42,50,40,0,0
90987,5,1,4,0,30,58,49,35,48,60,0,0
91009,1,0,1,0,4,51,40,28,14,33,0,0
91111,1,0,1,0,4,61,47,30,38,83,0,0
91133,5,2,3,3,8,75,57,48,46,55,0,0
91138,1,0,1,0,1,52,42,26,40,14,0,0
91144,2,1,1,0,12,62,47,40,52,53,0,0
91145,1,0,1,0,11,46,60,23,45,100,0,0
91146,1,0,1,0,3,65,34,26,40,50,0,0
91194,1,0,1,0,4,56,33,33,30,100,0,0
91229,2,0,2,2,13,44,26,26,14,25,0,0
91231,4,2,2,0,11,67,44,31,30,51,0,0
91235,9,2,7,0,34,67,48,40,38,43,0,0
91309,1,0,1,0,4,56,59,38,20,16,0,0
91310,3,1,2,0,14,63,52,39,45,70,0,0
91312,3,2,1,0,25,48,61,29,40,52,0,0
91319,1,0,1,0,2,44,33,13,16,0,0,0
91321,2,0,2,0,9,58,24,15,7,14,0,0
91403,5,1,4,5,6,61,47,48,43,58,0,0
91404,3,1,2,3,9,59,58,44,43,58,0,0
91452,5,3,2,1,24,61,60,42,52,57,0,0
91453,1,0,1,0,3,65,53,46,40,0,0,0
91454,9,0,9,2,39,53,43,21,33,30,0,0
91455,9,0,9,7,66,59,45,31,33,54,0,0
91458,2,0,2,1,9,58,46,37,48,57,0,0
91531,4,1,3,0,22,57,52,32,38,42,0,0
91532,2,0,2,1,9,51,41,25,35,50,0,0
91534,2,0,2,0,22,51,35,34,38,37,0,0
91549,1,0,1,1,3,69,63,42,57,50,0,0
91617,2,0,2,0,8,57,55,47,42,29,0,0
91620,2,1,1,0,7,68,54,34,22,75,0,0
91686,1,0,1,0,6,40,25,16,25,0,0,0
91687,2,0,2,0,8,47,44,34,29,25,0,0
91688,9,3,6,8,31,61,55,45,53,45,0,0
91690,2,1,1,0,2,52,54,18,33,60,0,0
91776,1,0,1,0,4,69,43,50,28,0,0,0
91869,17,4,13,10,118,62,53,30,46,47,0,0
91871,3,0,3,4,12,50,52,40,36,20,0,0
91873,3,0,3,2,20,46,39,27,39,50,0,0
91874,5,3,2,5,12,58,72,42,26,40,0,0
91882,6,1,5,2,39,63,51,38,47,41,0,0
91884,23,10,13,23,72,51,60,41,51,50,0,0
91922,1,0,1,0,2,70,32,33,14,0,0,0
91952,16,7,9,19,85,64,56,45,52,44,0,0
91982,1,0,1,0,8,55,48,46,50,33,0,0
91983,5,2,3,1,11,61,55,43,33,47,0,0
91984,2,1,1,3,22,53,66,36,53,60,0,0
91985,7,4,3,6,55,57,57,35,48,48,0,0
91986,2,0,2,2,11,55,60,38,61,20,0,0
91987,2,0,2,0,10,52,37,38,26,25,0,0
91989,5,2,3,2,20,73,52,43,56,41,0,0
91990,5,1,4,4,32,56,55,42,49,37,0,0
92010,10,4,6,3,60,67,48,32,41,39,0,0
92011,2,0,2,0,3,48,43,35,64,42,0,0
92063,1,0,1,0,2,64,51,25,16,25,0,0
92088,3,1,2,1,8,73,53,41,54,58,0,0
92089,1,0,1,0,3,40,45,33,50,25,0,0
92090,3,1,2,2,16,59,55,40,30,46,0,0
92092,3,1,2,7,9,62,60,30,45,60,0,0
92096,1,0,1,0,5,56,48,44,14,50,0,0
92097,11,2,9,7,44,55,55,41,44,44,0,0
92100,1,0,1,0,17,42,61,22,12,33,0,0
92104,19,8,11,7,40,67,53,38,42,49,0,0
92105,1,0,1,0,5,52,31,29,44,0,0,0
92106,9,4,5,4,22,68,55,43,53,47,0,0
92115,4,0,4,7,30,55,53,36,52,48,0,0
92116,5,3,2,10,13,45,65,44,35,44,0,0
92130,1,0,1,1,8,64,48,29,0,0,0,0
92131,4,1,3,2,27,51,50,36,50,50,0,0
92262,1,0,1,0,9,48,57,20,37,0,0,0
92264,6,0,6,4,35,58,46,32,39,43,0,0
92267,1,0,1,1,4,57,31,31,14,33,0,0
92269,2,1,1,1,5,78,51,45,38,47,0,0
92272,3,1,2,4,16,59,58,39,54,50,0,0
92273,2,0,2,0,7,62,35,33,36,28,0,0
92274,4,1,3,4,33,50,47,34,26,61,0,0
92279,19,11,8,22,86,61,61,44,57,48,0,0
92282,23,10,13,6,24,76,49,40,46,51,0,0
92283,3,0,3,4,9,47,52,25,26,50,0,0
92284,3,1,2,1,2,79,47,41,46,47,0,0
92285,3,0,3,0,12,53,52,41,26,30,0,0
92286,2,0,2,3,7,45,42,43,31,27,0,0
92287,3,0,3,1,17,65,48,32,37,41,0,0
92288,3,1,2,3,6,55,54,44,43,39,0,0
92289,1,0,1,0,5,59,48,50,50,0,0,0
92290,1,0,1,2,2,78,53,33,50,18,0,0
92291,2,0,2,2,8,61,48,33,50,45,0,0
92292,2,2,0,0,5,57,62,67,40,52,0,0
92293,3,0,3,3,19,54,49,32,38,30,0,0
92294,4,2,2,3,20,54,55,50,33,42,0,0
92295,4,2,2,7,16,50,61,41,53,47,0,0
92296,2,0,2,8,3,60,47,42,36,45,0,0
92297,3,1,2,1,6,69,53,44,42,55,0,0
92299,1,0,1,0,15,31,68,17,22,50,0,0
92300,4,1,3,2,24,54,56,33,42,47,0,0
92301,2,1,1,4,9,60,60,51,0,55,0,0
92321,1,1,0,0,2,71,55,45,50,70,0,0
92362,11,5,6,9,24,65,59,41,57,42,0,0
92428,7,2,5,24,31,56,58,46,54,54,0,0
92431,2,0,2,0,23,55,45,13,33,16,0,0
92435,1,0,1,3,13,32,64,31,28,28,0,0
92436,2,0,2,1,7,45,35,36,15,66,0,0
92442,2,0,2,0,13,70,51,35,47,58,0,0
92443,4,1,3,3,19,54,51,46,51,61,0,0
92444,1,0,1,4,4,62,74,43,0,66,0,0
92445,7,3,4,2,64,60,60,30,51,55,0,0
92446,3,0,3,2,15,69,44,34,54,18,0,0
92449,1,0,1,0,4,63,37,17,30,50,0,0
92450,3,0,3,1,11,56,47,42,39,53,0,0
92451,1,0,1,0,4,59,40,35,28,0,0,0
92457,4,1,3,1,18,60,50,32,47,56,0,0
92459,8,4,4,1,22,75,51,41,46,67,0,0
92462,2,0,2,0,17,61,32,17,31,53,0,0
92463,1,0,1,1,4,50,47,35,37,0,0,0
92465,1,0,1,0,3,51,39,34,25,100,0,0
92575,5,3,2,1,13,64,58,51,56,59,0,0
92595,2,1,1,2,15,54,50,42,42,55,0,0
92601,1,0,1,0,6,58,55,26,57,25,0,0
92602,5,3,2,4,29,67,60,38,57,42,0,0
92603,1,0,1,0,1,53,37,37,50,66,0,0
92605,5,2,3,2,21,70,56,41,63,50,0,0
92606,1,0,1,0,2,55,36,13,0,0,0,0
92610,9,3,6,2,40,65,50,44,33,52,0,0
92611,1,0,1,1,4,48,33,9,27,44,0,0
92613,1,0,1,0,4,67,48,20,40,66,0,0
92619,32,22,10,80,195,53,64,44,60,53,0,0
92621,2,0,2,0,16,46,37,24,15,0,0,0
92623,1,0,1,0,7,60,42,17,25,28,0,0
92624,4,1,3,0,23,67,52,41,51,51,0,0
92648,12,9,3,21,57,62,59,43,54,51,0,0
92651,1,0,1,1,11,42,45,31,50,50,0,0
92652,1,0,1,0,15,49,46,18,30,80,0,0
92653,1,0,1,0,6,48,36,25,40,0,0,0
92720,10,5,5,16,61,50,63,43,48,48,0,0
92737,8,3,5,17,54,54,64,35,52,47,0,0
92750,1,0,1,0,9,48,45,11,0,57,0,0
92751,3,0,3,0,15,63,43,30,30,33,0,0
92767,11,6,5,14,63,62,62,45,51,50,0,0
92768,4,1,3,5,8,68,50,31,44,53,0,0
92769,2,0,2,0,7,50,39,18,33,100,0,0
92841,1,0,1,1,10,36,28,29,33,33,0,0
92846,22,14,8,14,33,67,57,44,52,49,0,0
92848,2,1,1,0,7,73,41,33,26,63,0,0
92864,4,1,3,3,12,63,52,36,48,55,0,0
92866,1,0,1,1,4,70,40,28,41,75,0,0
92882,2,0,2,3,12,63,46,20,47,12,0,0
92980,3,1,2,0,11,65,50,36,40,73,0,0
92981,1,0,1,0,8,42,42,10,25,0,0,0
92984,1,0,1,0,6,50,35,11,0,0,0,0
92986,6,0,6,1,69,33,43,13,21,25,0,0
92987,2,0,2,1,11,57,53,24,40,45,0,0
92991,2,0,2,0,8,57,35,23,26,0,0,0
92993,3,1,2,5,12,64,46,52,45,54,0,0
92994,1,0,1,0,3,61,38,31,14,20,0,0
92995,1,0,1,0,2,61,28,15,25,0,0,0
92996,1,0,1,0,10,44,23,19,12,50,0,0
93114,1,0,1,0,5,62,58,30,54,33,0,0
93120,1,0,1,2,6,25,66,14,0,0,0,0
93121,2,0,2,0,7,62,44,34,37,0,0,0
93123,2,1,1,1,5,64,57,36,46,66,0,0
93128,1,0,1,0,6,50,35,39,63,50,0,0
93130,2,0,2,1,11,64,44,15,21,66,0,0
93168,2,0,2,1,18,47,44,23,35,0,0,0
93169,1,0,1,0,6,51,35,26,40,0,0,0
93170,1,0,1,0,9,55,45,26,50,50,0,0
93171,1,0,1,0,3,62,39,21,40,0,0,0
93172,1,0,1,0,3,58,0,0,0,0,0,0
93173,1,0,1,0,6,57,42,28,36,71,0,0
93174,1,0,1,0,2,68,39,30,33,33,0,0
93186,1,0,1,0,2,66,50,26,50,33,0,0
93300,11,4,7,24,59,58,63,44,47,51,0,0
93301,5,3,2,5,17,66,55,39,58,49,0,0
93302,1,0,1,1,10,64,58,32,58,75,0,0
93303,1,0,1,0,2,70,10,12,0,0,0,0
93305,2,1,1,0,4,67,57,36,50,45,0,0
93306,1,0,1,1,5,67,51,23,60,100,0,0
93307,1,0,1,0,8,43,21,22,33,0,0,0
93381,1,0,1,2,0,64,53,52,33,20,0,0
93439,1,0,1,0,9,46,53,31,50,41,0,0
93440,2,1,1,0,18,65,50,42,60,61,0,0
93448,1,0,1,1,6,60,57,37,55,42,0,0
93452,1,0,1,1,1,50,32,40,36,66,0,0
93459,1,0,1,0,4,65,40,52,53,80,0,0
93460,1,0,1,1,0,50,40,60,100,0,0,0
93462,7,3,4,0,47,61,51,30,36,43,0,0
93463,1,0,1,0,0,69,22,50,25,0,0,0
93464,25,15,10,42,83,59,63,44,54,50,0,0
93465,1,0,1,0,2,61,60,36,55,33,0,0
93466,3,1,2,2,25,52,57,46,63,33,0,0
93467,5,1,4,5,22,56,54,40,38,57,0,0
93468,1,0,1,0,3,82,51,38,14,87,0,0
93481,1,0,1,0,0,70,53,21,30,66,0,0
93506,3,0,3,0,9,75,45,41,43,39,0,0
