match_id,match_timestamp,p1_name,p2_name,p1_avg_1st_sv_speed,p2_avg_1st_sv_speed,p1_avg_2nd_sv_speed,p2_avg_2nd_sv_speed,p1_winners,p2_winners,p1_unforced_errors,p2_unforced_errors,p1_net_points_won,p2_net_points_won,p1_net_points_played,p2_net_points_played,data_added_timestamp
Sr6BGeVN,1751310900,Mayew W.,Zheng M.,,,,,11.0,20.0,26.0,10.0,7.0,4.0,12.0,4.0,1751411193.674297
rF2KIQff,1751328000,Dostanic S.,Martin A.,,,,,24.0,12.0,53.0,29.0,14.0,6.0,24.0,7.0,1751411179.74971
Iwv8yswo,1751321400,Wu Y.,Mayew I.,,,,,17.0,8.0,36.0,35.0,3.0,3.0,6.0,5.0,1751411176.266889
jNpoWo15,1751310000,Karatsev A.,Bigun K.,,,,,,,,,,,,,1751411172.772671
QuaTrPpB,1751310000,Dostanic S.,Shelbayh A.,,,,,,,,,,,,,1751411169.290882
ldiKtbV8,1751295900,Albot R.,Compagnucci T.,,,,,,,,,,,,,1751411165.821795
xImIS7NP,1751295600,Donski A.,Pieleanu R. T.,,,,,,,,,,,,,1751411162.344573
U7ftlFk3,1751294400,Paris T.,Guerrieri A.,,,,,,,,,,,,,1751411158.861229
4Ki2iK8m,1751287200,Roca Batalla O.,Tomescu D. A.,,,,,,,,,,,,,1751411155.37968
8Wf1chzo,1751287200,Boitan G. A.,Palosi S.,,,,,,,,,,,,,1751411151.896758
OIXFUxKN,1751286900,Papoe R. M.,Kellovsky D.,,,,,,,,,,,,,1751411148.336325
hjHhoafd,1751310600,Pavlovic L.,Preda L.,,,,,,,,,,,,,1751411144.934177
tCcm7tHF,1751310300,Purtseladze S.,Guillen Meza A.,,,,,,,,,,,,,1751411141.480603
25ALhs2M,1751304900,Topo M.,Ghetu G.,,,,,,,,,,,,,1751411137.97374
nVm21Bpf,1751302800,Gueymard Wayenburg S.,Rodriguez Taverna S.,,,,,,,,,,,,,1751411134.438886
GtEN8ghK,1751301300,Ferreira Silva F.,Soto M.,,,,,,,,,,,,,1751411131.009683
GzeMCZYA,1751323500,Diallo G.,Altmaier D.,,,,,30.0,15.0,24.0,20.0,24.0,7.0,39.0,15.0,1751411127.532884
2RZCjkHF,1751322000,Brooksby J.,Griekspoor T.,,,,,30.0,32.0,12.0,42.0,20.0,31.0,28.0,52.0,1751411124.049512
2i1aKQzK,1751321700,Holt B.,Davidovich Fokina A.,,,,,16.0,29.0,31.0,27.0,12.0,18.0,27.0,22.0,1751411120.569388
ji80sov2,1751318400,Berrettini M.,Majchrzak K.,,,,,60.0,31.0,69.0,31.0,23.0,25.0,36.0,43.0,1751411117.088094
bJCCNjmT,1751314500,Struff J-L.,Misolic F.,,,,,65.0,27.0,32.0,27.0,32.0,10.0,45.0,21.0,1751411113.607519
GABVwCX9,1751314200,Rublev A.,Djere L.,,,,,46.0,40.0,56.0,67.0,11.0,12.0,19.0,16.0,1751411110.125525
UyKiq79k,1751313600,McDonald M.,Khachanov K.,,,,,34.0,38.0,35.0,29.0,13.0,8.0,23.0,13.0,1751411106.643229
48N0X0Mt,1751313600,Garin C.,Rodesch C.,,,,,13.0,32.0,16.0,38.0,10.0,18.0,16.0,24.0,1751411103.162293
QJqib4HP,1751313300,Harris B.,Lajovic D.,,,,,23.0,12.0,33.0,26.0,12.0,5.0,17.0,6.0,1751411099.686465
Eq0wDrTg,1751312400,Quinn E.,Searle H.,,,,,36.0,32.0,30.0,34.0,30.0,17.0,46.0,37.0,1751411096.199781
ncboBMc6,1751309100,Fearnley J.,Fonseca J.,,,,,20.0,31.0,30.0,31.0,16.0,18.0,23.0,23.0,1751411092.746225
ActVuY2c,1751307900,Auger-Aliassime F.,Duckworth J.,,,,,69.0,27.0,54.0,41.0,16.0,21.0,22.0,32.0,1751411089.237545
OzFwxj2M,1751306400,Carreno-Busta P.,Rodesch C.,,,,,,,,,,,,,1751411085.742132
O2BSpKpf,1751306100,Cerundolo F.,Borges N.,,,,,30.0,24.0,56.0,27.0,15.0,12.0,22.0,22.0,1751411082.277773
8YZ05iRp,1751305500,Darderi L.,Safiullin R.,,,,,38.0,62.0,40.0,47.0,18.0,30.0,30.0,44.0,1751411078.590795
UDy5hBn3,1751305200,Fognini F.,Alcaraz C.,,,,,53.0,52.0,58.0,62.0,43.0,31.0,68.0,46.0,1751411075.108532
hYaV4uxQ,1751304300,Royer V.,Tsitsipas S.,,,,,21.0,16.0,19.0,26.0,5.0,6.0,11.0,8.0,1751411071.628123
CxNrsxpJ,1751304000,Rune H.,Jarry N.,,,,,27.0,63.0,35.0,51.0,16.0,24.0,27.0,37.0,1751411068.14817
88jAWTPq,1751303400,Bergs Z.,Harris L.,,,,,47.0,45.0,66.0,45.0,34.0,28.0,46.0,49.0,1751411064.671074
bgTLlToS,1751302200,Popyrin A.,Fery A.,,,,,44.0,35.0,53.0,32.0,20.0,28.0,36.0,41.0,1751411061.182394
8485GHZo,1751301000,Norrie C.,Bautista-Agut R.,,,,,60.0,41.0,46.0,35.0,27.0,10.0,36.0,22.0,1751411057.496775
YZiVE4bs,1751296500,Moller E.,Tiafoe F.,,,,,21.0,25.0,32.0,21.0,9.0,9.0,16.0,15.0,1751411054.016621
dlen5lW8,1751296200,Tien L.,Basavareddy N.,,,,,43.0,24.0,24.0,32.0,12.0,18.0,20.0,34.0,1751411050.534455
GYgIU7fd,1751296200,Mannarino A.,O'Connell C.,,,,,14.0,19.0,17.0,40.0,10.0,8.0,15.0,16.0,1751411047.052647
rPif90SI,1751296200,Lehecka J.,Dellien H.,,,,,57.0,20.0,42.0,27.0,26.0,9.0,35.0,18.0,1751411043.590502
UwLeRYm4,1751296200,Kopriva V.,Thompson J.,,,,,56.0,62.0,40.0,33.0,11.0,53.0,17.0,79.0,1751411039.477847
KU4yqbF6,1751296200,Bonzi B.,Medvedev D.,,,,,38.0,42.0,33.0,47.0,30.0,21.0,44.0,32.0,1751411035.996687
jkDKntGs,1751296200,Bellucci M.,Crawford O.,,,,,51.0,30.0,41.0,52.0,18.0,23.0,25.0,35.0,1751411032.51336
UJdEEe4b,1751295900,Tarvet O.,Riedi L.,,,,,19.0,29.0,12.0,51.0,9.0,11.0,19.0,23.0,1751411029.033632
4QANrLjl,1751227800,Beckley A.,Ymer M.,,,,,,,,,,,,,1751411014.287062
jPcHXZQk,1751225400,Braynin A.,Gadamauri B.,,,,,,,,,,,,,1751411010.804111
YsKilsTQ,1751223000,Visker N.,Vylegzhanin N.,,,,,,,,,,,,,1751411007.322069
rXFOVDe2,1751220900,Mayot H.,Saraiva Dos Santos P. A.,,,,,,,,,,,,,1751411003.639119
YLrHy4qL,1751217600,Jorda Sanchis D.,Nagel A.,,,,,,,,,,,,,1751410999.880067
GK26vgnd,1751215200,De Schepper K.,Garcian A.,,,,,,,,,,,,,1751410996.060022
QJNeULye,1751214900,De Schepper K.,Bakshi A.,,,,,,,,,,,,,1751410992.361223
h6PmWs7r,1751211000,Trouve N.,Lamasine T.,,,,,,,,,,,,,1751410988.893288
Qeu9wQE8,1751211000,Rolland de Ravel C.,Zhukov M.,,,,,,,,,,,,,1751410985.412158
O0WSxLgf,1751211000,Agostini S.,Lamasine T.,,,,,,,,,,,,,1751410981.929299
WvHpwd3S,1751207700,Oberleitner N.,Beauge M.,,,,,,,,,,,,,1751410978.449895
bRIxuIYF,1751202600,Reymond A.,Livet Novkirichka F.,,,,,,,,,,,,,1751410974.966489
CSVrj3bE,1751202600,Djuric B.,Raynel A.,,,,,,,,,,,,,1751410971.304561
pMwcSa67,1751202600,Bouquet L.,Sanchez Quilez A.,,,,,,,,,,,,,1751410967.595451
8xWLiGZI,1751227500,Karol M.,Kasnikowski M.,,,,,25.0,19.0,34.0,33.0,1.0,1.0,1.0,1.0,1751410964.118418
tfWbZFNr,1751226600,Travaglia S.,Weis A.,,,,,14.0,12.0,23.0,26.0,2.0,2.0,2.0,2.0,1751410960.429219
b5sXbXtn,1751223600,Travaglia S.,Dragoni A.,,,,,,,,,,,,,1751410956.934249
bP3WtaL0,1751222400,Piraino G.,Kodat T.,,,,,15.0,22.0,14.0,9.0,2.0,7.0,10.0,8.0,1751410953.262818
nopR2trK,1751220000,Paul J.,Iannaccone F.,,,,,19.0,15.0,39.0,43.0,2.0,5.0,6.0,7.0,1751410949.780503
MqSdgTAN,1751217900,Echargui M.,Romano F.,,,,,20.0,26.0,34.0,37.0,6.0,11.0,6.0,20.0,1751410946.299421
vqP5ebzf,1751214000,Picchione A.,Fonio G.,,,,,27.0,36.0,29.0,21.0,1.0,11.0,5.0,12.0,1751410942.82815
0UwlektB,1751210100,Krumich M.,Sakellaridis S.,,,,,25.0,23.0,45.0,35.0,8.0,14.0,10.0,15.0,1751410939.335715
CAxDgx56,1751208000,Brancaccio R.,Janvier M.,,,,,30.0,43.0,24.0,45.0,3.0,10.0,5.0,12.0,1751410935.854673
hSISm7Yp,1751207100,Bagnolini D.,Pokorny L.,,,,,12.0,35.0,16.0,31.0,2.0,6.0,4.0,11.0,1751410932.166993
Wx2vuwjD,1751202600,Zapata Miralles B.,Caniato C. A.,,,,,9.0,15.0,14.0,11.0,1.0,4.0,1.0,4.0,1751410928.684993
fXztcBBb,1751202600,Thanos A.,Nijboer R.,,,,,16.0,15.0,21.0,29.0,6.0,4.0,7.0,7.0,1751410925.61306
ITzccK5s,1751202600,Alcala Gurri M.,Gulin S.,,,,,21.0,11.0,6.0,16.0,5.0,3.0,5.0,6.0,1751410922.339328
nesKTv0s,1751162400,Prado Angelo J. C.,Bueno G.,,,,,,,,,,,,,1751410919.178577
86kSJHBr,1751247600,Ilagan A.,Sheehy J.,,,,,,,,,,,,,1751410915.976003
YRFQSCfD,1751244900,Kirchheimer S.,van Wyk K.,,,,,15.0,41.0,23.0,58.0,4.0,4.0,4.0,13.0,1751410912.918413
hfPVww3E,1751244600,Watt J.,Ghibaudo A.,,,,,25.0,11.0,29.0,20.0,11.0,2.0,21.0,3.0,1751410909.639059
xIFmRaJ8,1751242200,Martin A.,Mayew W.,,,,,,,,,,,,,1751410906.364611
4YryIete,1751241000,Chung H.,Vithoontien L.,,,,,9.0,10.0,,,0.0,4.0,1.0,7.0,1751410903.090366
p2swxHXQ,1751238000,Visser A.,Zheng M.,,,,,10.0,12.0,28.0,22.0,3.0,2.0,5.0,3.0,1751410899.640175
bX3dPwlL,1751233500,Bouzige M.,Tajima N.,,,,,12.0,7.0,10.0,18.0,3.0,6.0,4.0,12.0,1751410896.53149
ABN13dR1,1751232600,Shick B.,Glinka D.,,,,,17.0,16.0,33.0,31.0,15.0,2.0,23.0,4.0,1751410893.257081
EqUh5Idk,1751232600,Chappell N.,McCormick T.,,,,,28.0,30.0,33.0,36.0,11.0,9.0,15.0,13.0,1751410889.978763
x0MHUYP0,1751224500,Moriya H.,Falck R.,,,,,16.0,11.0,19.0,37.0,4.0,2.0,5.0,5.0,1751410886.703847
UZI9Wfel,1751224200,Rybakov A.,Kotzen N. I.,,,,,22.0,6.0,36.0,18.0,8.0,3.0,10.0,5.0,1751410883.220191
xnsqGZA7,1751224200,Jayaraman S.,Matsuda R.,,,,,16.0,13.0,32.0,39.0,5.0,9.0,7.0,12.0,1751410879.954996
fV7JQRD5,1751225100,Paris T.,Dev S D P.,,,,,,,,,,,,,1751410876.664759
thZAU9Et,1751221800,Cretu C.,Donski A.,,,,,,,,,,,,,1751410873.389271
zmlZKdsp,1751218500,Gima S.,Guerrieri A.,,,,,,,,,,,,,1751410870.113594
OAazNqDU,1751216400,Pieleanu R. T.,Vrbensky M.,,,,,,,,,,,,,1751410866.838452
YLShuRSb,1751216100,Albot R.,Paulson A.,,,,,,,,,,,,,1751410863.561044
Mm2pElUa,1751212200,Andreescu S. A.,Compagnucci T.,,,,,,,,,,,,,1751410860.284173
GpdSO5rI,1751207700,Papoe C. G.,Kellovsky D.,,,,,,,,,,,,,1751410857.016228
08Upsmbn,1751207400,Agamenone F.,Papoe R. M.,,,,,,,,,,,,,1751410853.784525
Qua1A6TO,1751206200,Roca Batalla O.,Chirita I. A.,,,,,,,,,,,,,1751410850.469111
n54BSmqg,1751200800,Turcanu R. D.,Tomescu D. A.,,,,,,,,,,,,,1751410847.178997
UmM1w5cB,1751200800,Pavel B.,Palosi S.,,,,,,,,,,,,,1751410843.698602
UD5hCSbC,1751200800,Boitan G. A.,Forejtek J.,,,,,,,,,,,,,1751410840.423552
O2FutG33,1751140500,Prizmic D.,Cecchinato M.,,,,,,,,,,,,,1751410825.884188
zqzm9ADt,1751087400,Bueno G.,Blanch D.,,,,,,,,,,,,,1751410818.963292
AB9ZUH0C,1751080200,Prado Angelo J. C.,Boscardin Dias P.,,,,,,,,,,,,,1751410815.496508
UwTSUke2,1751134200,Moutet C.,Griekspoor T.,,,,,26.0,30.0,22.0,21.0,4.0,32.0,6.0,47.0,1751410812.409366
6JrHFY7l,1751142900,Fritz T.,Brooksby J.,200.0,175.0,161.0,149.0,22.0,12.0,6.0,7.0,7.0,7.0,10.0,9.0,1751410809.301342
fiBo3Qed,1751056200,Prizmic D.,Jodar R.,,,,,,,,,,,,,1751410794.344588
0lE8Pn5j,1751049300,Cecchinato M.,Vasami J.,,,,,,,,,,,,,1751410791.018335
S2MIGIRI,1751001900,Bueno G.,Pucinelli de Almeida M.,,,,,,,,,,,,,1751410784.813477
tKgUj4aJ,1750993500,Olivieri G. A.,Blanch D.,,,,,,,,,,,,,1751410781.690199
lrbJC6Q8,1751058600,Moutet C.,Michelsen A.,,,,,26.0,22.0,22.0,29.0,7.0,22.0,8.0,36.0,1751410778.791813
AHCPNXeT,1751049600,Griekspoor T.,Auger-Aliassime F.,,,,,18.0,20.0,22.0,16.0,11.0,6.0,14.0,8.0,1751410775.515148
hx8YrV64,1751063700,Fritz T.,Davidovich Fokina A.,197.0,184.0,170.0,172.0,33.0,18.0,24.0,31.0,7.0,8.0,8.0,10.0,1751410772.12796
8fFZExDb,1751052900,Humbert U.,Brooksby J.,181.0,180.0,158.0,139.0,31.0,26.0,54.0,37.0,19.0,8.0,24.0,11.0,1751410768.430287
KUlCRmW7,1750969200,Vasami J.,Mikrut L.,,,,,,,,,,,,,1751410753.81055
xjB1lHxS,1750962900,Cecchinato M.,Houkes M.,,,,,,,,,,,,,1751410750.534218
xGfdLS6U,1750953900,Prizmic D.,Negritu Ch.,,,,,,,,,,,,,1751410747.287265
UqhodR6e,1750953900,Jodar R.,Gea A.,,,,,,,,,,,,,1751410744.656552
lCooCcOb,1750985100,Mejia N.,Prado Angelo J. C.,,,,,,,,,,,,,1751410737.838046
hjeCbPy9,1750975800,Boscardin Dias P.,Barrena A.,,,,,,,,,,,,,1751410734.563224
2XvIO1NM,1750916700,Bueno G.,Casanova H.,,,,,,,,,,,,,1751410731.08225
MHgfa8mK,1750910100,Villanueva G.,Pucinelli de Almeida M.,,,,,,,,,,,,,1751410727.857985
QiJ6g3KO,1750972200,Michelsen A.,Bautista-Agut R.,,,,,35.0,20.0,28.0,22.0,8.0,4.0,19.0,7.0,1751410725.184036
CzAT2LGs,1750964400,Tien L.,Moutet C.,,,,,17.0,22.0,38.0,24.0,15.0,12.0,22.0,15.0,1751410722.086891
2uu4f4q2,1750955400,Medjedovic H.,Auger-Aliassime F.,,,,,22.0,25.0,27.0,15.0,6.0,5.0,8.0,14.0,1751410719.00373
YqmaEkHi,1750948800,Diallo G.,Griekspoor T.,,,,,20.0,19.0,19.0,14.0,7.0,10.0,9.0,14.0,1751410715.748045
K4X209NO,1750971900,Fritz T.,Giron M.,196.0,178.0,154.0,148.0,41.0,31.0,38.0,34.0,9.0,7.0,20.0,8.0,1751410712.667199
t8TTRSkA,1750964400,Mensik J.,Davidovich Fokina A.,,,,,20.0,25.0,38.0,26.0,13.0,4.0,20.0,5.0,1751410709.386034
ncIY1U7K,1750957800,Brooksby J.,Evans D.,177.0,182.0,146.0,155.0,20.0,11.0,19.0,28.0,8.0,8.0,10.0,13.0,1751410706.106923
2aiNc6AM,1750954500,Fritz T.,Fonseca J.,203.0,199.0,165.0,173.0,26.0,24.0,30.0,40.0,5.0,10.0,9.0,12.0,1751410702.84866
vygq5s7N,1750950600,Harris B.,Humbert U.,188.0,184.0,163.0,161.0,12.0,17.0,31.0,20.0,4.0,6.0,4.0,9.0,1751410699.553555
QF9Fe49E,1750964700,Faria J.,Jacquet K.,,,,,48.0,38.0,47.0,37.0,31.0,33.0,44.0,51.0,1751410696.333913
IJsoMl05,1750964400,Stricker D.,Mochizuki S.,,,,,40.0,48.0,33.0,24.0,19.0,42.0,31.0,55.0,1751410693.221294
ChL34Yin,1750956300,Klein L.,Jarry N.,,,,,12.0,38.0,28.0,23.0,12.0,15.0,21.0,21.0,1751410690.098891
b7I7Kprp,1750955400,Basilashvili N.,Ficovich J. P.,,,,,65.0,16.0,43.0,3.0,27.0,5.0,38.0,9.0,1751410687.010173
SftupzWj,1750950600,Tu L.,Mannarino A.,,,,,51.0,29.0,61.0,23.0,26.0,17.0,36.0,24.0,1751410683.896925
SOuddLX1,1750950600,Tarvet O.,Blockx A.,,,,,29.0,25.0,31.0,45.0,20.0,12.0,28.0,19.0,1751410680.806063
tElNVq0f,1750950600,Stewart H.,Riedi L.,,,,,22.0,40.0,39.0,33.0,7.0,13.0,13.0,19.0,1751410677.704441
xGxcjm64,1750950600,Holmgren A.,Watanuki Y.,,,,,61.0,73.0,58.0,37.0,35.0,15.0,44.0,27.0,1751410674.604199
dnr2Mcfl,1750950600,Hassan B.,Misolic F.,,,,,53.0,39.0,59.0,38.0,31.0,16.0,55.0,21.0,1751410671.506598
YD6k8nIt,1750950600,Garin C.,Zeppieri G.,,,,,42.0,63.0,38.0,55.0,24.0,18.0,43.0,33.0,1751410668.229604
IR7pb8gt,1750950600,Fucsovics M.,Rodesch C.,,,,,21.0,33.0,35.0,36.0,8.0,25.0,14.0,38.0,1751410664.957149
CO1S8P7b,1750950600,Cazaux A.,Lajovic D.,,,,,48.0,33.0,24.0,30.0,25.0,19.0,36.0,36.0,1751410661.474956
UiEw83EN,1750950600,Barrios Vera T.,McCabe J.,,,,,46.0,58.0,44.0,51.0,33.0,29.0,47.0,40.0,1751410658.201293
hKU1h4NH,1750950300,Royer V.,Droguet T.,,,,,37.0,29.0,11.0,16.0,24.0,11.0,31.0,15.0,1751410654.967268
UogkvgoA,1750950300,Pavlovic L.,Zhukayev B.,,,,,45.0,52.0,26.0,24.0,18.0,27.0,24.0,40.0,1751410651.672365
faazBOtI,1750950300,Bolt A.,Landaluce M.,,,,,27.0,13.0,21.0,28.0,15.0,3.0,23.0,5.0,1751410648.57919
Y5OZQS0c,1750883400,Poljicak M.,Vasami J.,,,,,,,,,,,,,1751410633.883366
KfQH604L,1750881900,Faurel T.,Houkes M.,,,,,,,,,,,,,1751410630.802074
zcuZdECT,1750876800,Ferreira Silva F.,Cecchinato M.,,,,,,,,,,,,,1751410627.711786
SUGi9wye,1750876500,Prihodko O.,Mikrut L.,,,,,,,,,,,,,1751410624.421026
Uyrhi6nT,1750867200,Gea A.,Roca Batalla O.,,,,,,,,,,,,,1751410621.153793
AT8x5QMt,1750865100,Negritu Ch.,Gakhov I.,,,,,,,,,,,,,1751410617.870504
OYu3imbl,1750859100,Prizmic D.,Berrettini J.,,,,,,,,,,,,,1751410614.596188
CIW6fn7K,1750859100,Pereira T.,Jodar R.,,,,,,,,,,,,,1751410611.316191
v3g0DOll,1750896000,Mejia N.,Rodrigues P.,,,,,,,,,,,,,1751410604.795232
bqY79yHP,1750890900,Midon L.,Boscardin Dias P.,,,,,,,,,,,,,1751410601.707187
jsDHV0HN,1750887600,Blanch D.,Tobon M.,,,,,,,,,,,,,1751410598.619983
t8THRE9b,1750887300,Barrena A.,Torres J. B.,,,,,,,,,,,,,1751410595.351956
A1vyjsqA,1750881900,Prado Angelo J. C.,Jones M.,,,,,,,,,,,,,1751410592.068105
GSveaHJU,1750881900,Olivieri G. A.,Bicknell B.,,,,,,,,,,,,,1751410588.897055
0rktp4VO,1750828200,Bueno G.,Justo G. I.,,,,,,,,,,,,,1751410585.806332
4GeXoQ0C,1750821300,Midon L.,Baena N.,,,,,,,,,,,,,1751410582.511392
nmyKacBr,1750818900,Tobon M.,Reis Da Silva J.,,,,,,,,,,,,,1751410579.416894
CUM98MZ8,1750885800,Tomic B.,Bautista-Agut R.,,,,,22.0,14.0,26.0,13.0,2.0,6.0,5.0,10.0,1751410576.300762
08WR0azg,1750877100,Shelton B.,Tien L.,,,,,21.0,22.0,38.0,22.0,4.0,6.0,10.0,7.0,1751410573.025115
IJwI8cWF,1750873200,Michelsen A.,Holt B.,,,,,16.0,14.0,29.0,21.0,10.0,15.0,12.0,21.0,1751410569.784258
pWpOiNz3,1750867800,Moutet C.,Altmaier D.,,,,,26.0,24.0,26.0,47.0,17.0,25.0,19.0,35.0,1751410566.678993
KhmQORB7,1750884000,Giron M.,Fearnley J.,184.0,189.0,156.0,166.0,11.0,8.0,11.0,30.0,1.0,5.0,1.0,5.0,1751410563.403022
KKFuJ85C,1750884000,Evans D.,Paul T.,188.0,191.0,160.0,159.0,17.0,31.0,26.0,42.0,15.0,4.0,19.0,14.0,1751410560.127444
CGoLRoCr,1750876800,Duckworth J.,Davidovich Fokina A.,196.0,191.0,160.0,164.0,23.0,39.0,36.0,41.0,8.0,11.0,12.0,15.0,1751410556.85068
d0orTgGa,1750871100,Mensik J.,Opelka R.,203.0,200.0,171.0,172.0,22.0,27.0,14.0,31.0,7.0,10.0,8.0,23.0,1751410553.782794
U3G8zAhT,1750871100,Harris B.,Bellucci M.,194.0,198.0,160.0,163.0,18.0,9.0,24.0,23.0,5.0,2.0,6.0,3.0,1751410550.503828
ELcOOyme,1750864200,Sonego L.,Humbert U.,188.0,201.0,170.0,167.0,8.0,22.0,19.0,23.0,4.0,13.0,7.0,17.0,1751410547.287647
jkooDoKO,1750863900,Borges N.,Brooksby J.,188.0,185.0,162.0,145.0,13.0,25.0,25.0,22.0,8.0,10.0,12.0,11.0,1751410544.00372
tSanInAd,1750879800,Basilashvili N.,Wong C.,,,,,31.0,26.0,22.0,17.0,6.0,6.0,9.0,8.0,1751410540.882499
r5R2xpgR,1750879200,Bonding O.,Ficovich J. P.,,,,,25.0,22.0,22.0,10.0,20.0,21.0,32.0,25.0,1751410537.605943
0ddEcald,1750877700,Svrcina D.,Klein L.,,,,,13.0,25.0,27.0,21.0,9.0,26.0,17.0,33.0,1751410534.419163
MFMpDTPF,1750877400,Jacquet K.,Gaubas V.,,,,,25.0,14.0,20.0,16.0,4.0,7.0,7.0,12.0,1751410531.259386
0pWDYNvm,1750877400,Faria J.,Trungelliti M.,,,,,36.0,12.0,28.0,15.0,9.0,9.0,15.0,18.0,1751410528.041566
zuOfv6OE,1750876800,Meligeni Alves F.,Mochizuki S.,,,,,19.0,25.0,29.0,19.0,4.0,21.0,7.0,30.0,1751410524.963761
ttqXs0n4,1750875600,Onclin G.,Misolic F.,,,,,19.0,27.0,26.0,19.0,9.0,7.0,17.0,13.0,1751410521.8428
OCCOmqMN,1750875300,Kovalik J.,Jarry N.,,,,,12.0,34.0,9.0,14.0,7.0,8.0,12.0,11.0,1751410518.409995
MaKMW19a,1750875300,Budkov Kjaer N.,Mannarino A.,,,,,7.0,15.0,25.0,22.0,3.0,6.0,3.0,8.0,1751410515.296033
2PI9RsUQ,1750874700,Zeppieri G.,Jubb P.,,,,,16.0,4.0,10.0,17.0,3.0,6.0,6.0,8.0,1751410512.119312
pj9pgANM,1750874700,Nava E.,Stricker D.,,,,,28.0,20.0,21.0,15.0,9.0,17.0,15.0,28.0,1751410509.016982
IsGgB7fS,1750872300,Bouquier A.,Lajovic D.,,,,,19.0,10.0,26.0,8.0,11.0,11.0,18.0,17.0,1751410505.876762
IysANTe5,1750872000,Lajal M.,Rodesch C.,,,,,4.0,19.0,10.0,7.0,3.0,6.0,7.0,14.0,1751410502.643219
WjZMe9rS,1750871700,Schoolkate T.,Hassan B.,,,,,19.0,33.0,17.0,23.0,20.0,8.0,35.0,15.0,1751410499.545678
0jefoovq,1750870200,Garin C.,Habib H.,,,,,19.0,21.0,4.0,14.0,7.0,11.0,9.0,19.0,1751410496.331598
ddJFG2W7,1750869900,Tu L.,Shimabukuro S.,,,,,39.0,48.0,31.0,32.0,35.0,24.0,57.0,37.0,1751410493.208518
jmtMmsXp,1750869900,Cazaux A.,Blanchet U.,,,,,18.0,22.0,24.0,34.0,11.0,12.0,20.0,25.0,1751410490.113933
40Z7MBno,1750869600,Royer V.,Uchiyama Y.,,,,,27.0,34.0,24.0,22.0,14.0,7.0,24.0,13.0,1751410486.629574
StgWPwC5,1750869300,Fucsovics M.,Svajda Z.,,,,,26.0,19.0,36.0,31.0,10.0,10.0,14.0,16.0,1751410483.353274
pKQrvpHP,1750869300,Daniel T.,Droguet T.,,,,,20.0,48.0,18.0,23.0,16.0,18.0,27.0,20.0,1751410480.076528
fcW1jO2d,1750864200,Tarvet O.,Galarneau A.,,,,,19.0,15.0,11.0,20.0,16.0,11.0,26.0,14.0,1751410476.800522
veTRuoVF,1750864200,Peniston R.,Landaluce M.,,,,,25.0,41.0,29.0,46.0,14.0,7.0,23.0,12.0,1751410473.548857
SxysnVkR,1750864200,McCabe J.,Burruchaga R. A.,,,,,20.0,7.0,17.0,27.0,6.0,10.0,11.0,14.0,1751410470.448826
nXSghpYq,1750864200,Kukushkin M.,Holmgren A.,,,,,17.0,36.0,23.0,29.0,5.0,11.0,8.0,14.0,1751410467.194762
t4HaRjmA,1750864200,Barrios Vera T.,Rocha H.,,,,,13.0,11.0,19.0,22.0,13.0,13.0,22.0,19.0,1751410464.099765
hpdb6VL6,1750863900,Zhukayev B.,Hanfmann Y.,,,,,29.0,25.0,7.0,7.0,8.0,15.0,11.0,22.0,1751410460.824259
be4uMLil,1750863900,van Assche L.,Stewart H.,,,,,20.0,47.0,22.0,54.0,15.0,29.0,26.0,43.0,1751410457.544689
C2fTTgfB,1750863900,Spizzirri E.,Bolt A.,,,,,28.0,41.0,18.0,24.0,9.0,25.0,13.0,30.0,1751410454.270349
MXXy0uUF,1750863900,Smith C.,Watanuki Y.,,,,,14.0,24.0,22.0,25.0,9.0,19.0,12.0,29.0,1751410450.943575
t0ioYHat,1750863900,Skatov T.,Blockx A.,,,,,28.0,19.0,22.0,14.0,14.0,6.0,21.0,8.0,1751410447.506776
bLRCt9Dl,1750863900,Riedi L.,Gomez F. A.,,,,,35.0,28.0,12.0,23.0,13.0,10.0,19.0,19.0,1751410444.215494
fNclKaM0,1750863900,Pavlovic L.,Trotter J. K.,,,,,47.0,39.0,43.0,37.0,27.0,37.0,45.0,61.0,1751410441.057732
xS687UQa,1750379700,Passaro F.,Ymer E.,,,,,31.0,25.0,51.0,44.0,7.0,4.0,11.0,6.0,1750423160.007231
YHbA7iK8,1750367100,Taberner C.,van Assche L.,,,,,21.0,26.0,58.0,51.0,11.0,5.0,17.0,9.0,1750423156.799597
pOYuuKAb,1750354200,Rincon D.,Pacheco Mendez R.,,,,,14.0,8.0,38.0,20.0,6.0,2.0,10.0,4.0,1750423153.715123
vsncXk2b,1750346100,Maestrelli F.,Lajovic D.,,,,,25.0,27.0,23.0,22.0,9.0,13.0,15.0,18.0,1750423150.58735
KrWqOOxH,1750369800,Alvarez Valdes L. C.,Vilicich B.,,,,,,,,,,,,,1750423147.512683
O8jwfjFG,1750369200,Boscardin Dias P.,Villanueva G.,,,,,,,,,,,,,1750423144.237379
Uk7zzVNp,1750367400,Barrena A.,Torres J. B.,,,,,,,,,,,,,1750423140.959414
lS52rdBt,1750363800,Roncadelli F.,Prado Angelo J. C.,,,,,,,,,,,,,1750423137.682957
G6VHn87j,1750363800,Hernandez A.,La Serna J. M.,,,,,,,,,,,,,1750423134.404432
