match_id,tournament_date,tournament_name,tournament_country,match_date,p1_name,p2_name,round,p1_winners,p1_unforced_errors,p1_net_points_won,p1_net_points_played,p2_winners,p2_unforced_errors,p2_net_points_won,p2_net_points_played
3f989ad4f32a67f78a7cc8bc6a6fa265,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-07,Tomas Machac,Stan Wawrinka,First Round,,,18,17,14,22,,
959235e301690cd447b73003bc110b99,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Alejandro Tabilo,Pavel Kotov,First Round,,,22,15,10,14,,
d363b6253fc03a570564d1f2378c741d,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Alex De Minaur,Taro Daniel,Second Round,,,15,7,14,18,,
c2880d756f484dc54ff187c780d21c8d,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Alexander Bublik,Juncheng Shang,Second Round,,,22,8,6,15,,
29262b36b063e8dae01426d68ca4b87a,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Alexander Zverev,Christopher O'Connell,Second Round,,,23,15,17,25,,
9f7d49b6045d192b0982578b59c4af09,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Alexandre Muller,Hugo Grenier,First Round,,,18,10,19,24,,
081dac2ae9e57deb7aa76be3c5fff7c8,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Andrey Rublev,Andy Murray,Second Round,,,31,16,14,18,,
4c6853bdadf59b3168cb0bf8785d2127,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Ben Shelton,Jakub Mensik,Second Round,,,17,19,16,29,,
a7505dd3587def5ad01305e536f94ac0,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Carlos Alcaraz,Matteo Arnaldi,Second Round,,,16,14,19,27,,
b7ba4010ae5f306559c5c04ecab6c28a,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Denis Shapovalov,Botic Van De Zandschulp,First Round,,,22,13,11,14,,
cb5d07be1aae3ef039a458de69f098f5,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Fabian Marozsan,Nicolas Jarry,Second Round,,,27,28,16,26,,
942a5079531a4532cf7e2c93819dbddb,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Felix Auger Aliassime,Constant Lestienne,Second Round,,,21,13,12,14,,
d843a44c156926f9797f3a17b128e407,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Frances Tiafoe,Dusan Lajovic,Second Round,,,19,17,12,16,,
7c73d0e8145b30b56271a93189a2d9f9,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Jan-Lennard Struff,Borna Coric,Second Round,,,30,29,25,35,,
f9f78f3061c4feebbb47bb8d90320310,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Jannik Sinner,Thanasi Kokkinakis,Second Round,,,13,1,7,7,,
d9be7091806a30bd4c4e4a33162c3d41,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Jiri Lehecka,Brandon Nakashima,Second Round,,,22,15,14,22,,
bda4de59e6e8cb88c5ddece7a37e29ac,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Lukas Klein,Nicolas Moreno De Alboran,First Round,,,23,12,19,23,,
ab22633f260a3f5ce97b7ea7e1f38942,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Roberto Carballes Baena,Flavio Cobolli,First Round,,,7,15,6,7,,
1b0eec93d9d0c08421bccdd39bc83b40,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Stefanos Tsitsipas,Lucas Pouille,Second Round,,,16,11,9,13,,
51120605f1277ca4fa447645b6992313,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Tallon Griekspoor,Yannick Hanfmann,Second Round,,,13,7,3,8,,
8195704746b6f28deed9fa1b6113970d,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Thiago Seyboth Wild,Karen Khachanov,Second Round,,,23,12,5,8,,
2abc044d905d9a7475f079571c1a204f,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-08,Zhizhen Zhang,Aleksandar Kovacevic,First Round,,,27,26,9,16,,
8833567ab277642b71d7fe8c7075e507,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-09,Adrian Mannarino,Tomas Machac,Second Round,,,16,6,9,12,,
d4a350d7674ffe38caed477ca44b27cc,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-09,Arthur Fils,Alejandro Davidovich Fokina,Second Round,,,17,7,3,5,,
de7e7a6b336ac31b307bb4cbdb92bef6,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-09,Cameron Norrie,Lorenzo Sonego,Second Round,,,9,9,12,19,,
21dbb5a9773ec5792ca4ddcf88331d91,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-09,Casper Ruud,Lukas Klein,Second Round,,,13,6,5,10,,
8a9ef295ee1d515e1ef9f812a8ea72b5,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-09,Daniil Medvedev,Roberto Carballes Baena,Second Round,,,14,9,13,16,,
5b8628dcc7607f22526faa64cab58749,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-09,Gael Monfils,Hubert Hurkacz,Second Round,,,17,19,10,16,,
b74e3d008cf220b791a2cfd9aa67fd9e,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-09,Grigor Dimitrov,Alexandre Muller,Second Round,,,19,7,12,15,,
59e7604c695e5997867daaadbb7179ef,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-09,Lorenzo Musetti,Denis Shapovalov,Second Round,,,15,9,9,15,,
c7b282e9de74f53d8f0e4cae96b7b2c8,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-09,Luca Nardi,Zhizhen Zhang,Second Round,,,32,6,6,10,,
e9c4ad27f494e12162c509335679a160,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-09,Novak Djokovic,Aleksandar Vukic,Second Round,,,23,12,12,16,,
6b1fbb9942d8ec5e3fea91d69220140a,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-09,Sebastian Baez,Fabio Fognini,Second Round,,,15,13,6,10,,
04f1e629818072b96fbcbc0d34d336c0,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-09,Sebastian Korda,Roman Safiullin,Second Round,,,14,11,4,6,,
b9220edff6650a52ba882698ea88da26,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-09,Taylor Harry Fritz,Alejandro Tabilo,Second Round,,,22,6,6,9,,
87f11583f5f637d68c56d86885b578a8,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-09,Tommy Paul,Alex Michelsen,Second Round,,,18,10,12,15,,
19c11a215afcd274a63ab0e208230369,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-09,Ugo Humbert,Patrick Kypson,Second Round,,,23,8,6,8,,
16e6d2ddd48d7456208d8679d43788c8,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-10,Alex De Minaur,Alexander Bublik,Third Round,,,19,8,13,27,,
d9ea52b0f3b520e28ec61a251b9316a3,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-10,Alexander Zverev,Tallon Griekspoor,Third Round,,,22,9,12,18,,
e16a8a8233434e8e8fd985c0b065e062,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-10,Ben Shelton,Francisco Cerundolo,Third Round,,,26,15,25,34,,
951bad78fe1b73f7d2ae351f98eb82e7,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-10,Carlos Alcaraz,Felix Auger Aliassime,Third Round,,,13,4,15,18,,
914409b2c037f3a5b02329d564a619cb,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-10,Fabian Marozsan,Thiago Seyboth Wild,Third Round,,,25,4,11,12,,
0aefa52dd7fa441cb964ea2c07503b4b,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-10,Jannik Sinner,Jan-Lennard Struff,Third Round,,,27,5,6,8,,
0a86d3d447266536e40bbe496c81388a,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-10,Jiri Lehecka,Andrey Rublev,Third Round,,,31,8,8,10,,
5a760772ec7c740b76e96f1412359d1f,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-10,Stefanos Tsitsipas,Frances Tiafoe,Third Round,,,20,10,10,17,,
d4de84839b744e58aa9bb294428c9f5e,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-11,Casper Ruud,Arthur Fils,Third Round,,,7,6,7,8,,
f17ae0925a17ac04ba5886bd9af6d66a,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-11,Daniil Medvedev,Sebastian Korda,Third Round,,,11,17,14,21,,
b840549d9f82d6d0f9eb190be6ddf1c9,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-11,Gael Monfils,Cameron Norrie,Third Round,,,35,23,9,21,,
330f11cd4fde550a96a44ebbba584e92,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-11,Grigor Dimitrov,Adrian Mannarino,Third Round,,,20,5,11,13,,
674d0302c0ec9eb02c39479c38252cde,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-11,Holger Rune,Lorenzo Musetti,Third Round,,,24,9,24,26,,
fca6f53307457c69f914b0cf839f57c8,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-11,Luca Nardi,Novak Djokovic,Third Round,,,34,19,19,27,,
a752eeb631eefc975109eb442aca4d54,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-11,Taylor Harry Fritz,Sebastian Baez,Third Round,,,16,10,8,8,,
8bf398252d195561c42cb2fd8424719a,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-11,Tommy Paul,Ugo Humbert,Third Round,,,9,8,17,21,,
513e99ab04634e4b14aa677e1611424b,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-12,Alexander Zverev,Alex De Minaur,Fourth Round,,,22,22,20,33,,
d437f5a2c42c642f5edf987b414602ab,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-12,Carlos Alcaraz,Fabian Marozsan,Fourth Round,,,24,5,7,12,,
663e3c67df5e39ee9845bdbccb6050c4,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-12,Jannik Sinner,Ben Shelton,Fourth Round,,,16,6,14,18,,
49daab29459daf871fa167b227cff647,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-12,Jiri Lehecka,Stefanos Tsitsipas,Fourth Round,,,20,8,13,16,,
fd8643c99eeda26bde358b5b7ecc01be,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-13,Casper Ruud,Gael Monfils,Fourth Round,,,23,16,25,33,,
827e6d923449b31591cb9bd808563d54,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-13,Daniil Medvedev,Grigor Dimitrov,Fourth Round,,,7,5,6,6,,
e870c84be3dbf0bcf8e0a5fc494e84de,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-13,Holger Rune,Taylor Harry Fritz,Fourth Round,,,27,12,23,34,,
a7f5cd49f80470ab3685b7327c1e5232,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-13,Tommy Paul,Luca Nardi,Fourth Round,,,20,6,18,24,,
3f86c7895798e560eba6b328ccab4839,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-14,Carlos Alcaraz,Alexander Zverev,Quarter-Finals,,,17,6,15,19,,
160708c897cac68e7eb640ba6274a00a,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-14,Daniil Medvedev,Holger Rune,Quarter-Finals,,,18,11,12,21,,
29399ac149f4d346645aa3540f6c52cc,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-14,Jannik Sinner,Jiri Lehecka,Quarter-Finals,,,12,5,10,13,,
cdb01d0ca38bff9148245898418d434c,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-14,Tommy Paul,Casper Ruud,Quarter-Finals,,,27,24,26,41,,
d59ec8250b5f84d1bed819d22ca412fe,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-16,Carlos Alcaraz,Jannik Sinner,Semi-Finals,,,15,13,12,17,,
5d553c22323953150c0b114334392ea1,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-16,Daniil Medvedev,Tommy Paul,Semi-Finals,,,26,17,18,34,,
4747b17ea8f257a9899a453c9a9a96f4,2024-03-04,BNP Paribas Open - Indian Wells,United States of America,2024-03-17,Carlos Alcaraz,Daniil Medvedev,Final,,,23,11,9,18,,
0de681867af048acc9830b99fb602696,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Adam Walton,Thiago Moura Monteiro,Qualifying First Round,,,39,17,16,24,,
7dba7d56c70d8e1546d06675f5c5a25e,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Aleksandar Kovacevic,Patrick Kypson,Qualifying First Round,,,27,10,9,11,,
9493c8a56756ad74926dbd03642240a5,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Andrea Vavassori,Duje Ajdukovic,Qualifying First Round,,,23,25,13,21,,
b06cb1197f23c3e4927541564993ba0d,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Arthur Rinderknech,Blaise Bicknell,Qualifying First Round,,,18,7,13,17,,
ed705b4569993043f6742d70766b989e,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Brandon Nakashima,Michael Mmoh,Qualifying First Round,,,39,16,16,26,,
b21ed72213ea728f25537e635bc8629c,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Chak Lam Coleman Wong,Hugo Gaston,Qualifying First Round,,,31,13,15,25,,
61c4bff02ab9e163c8b36fa90ef18b89,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,David Goffin,Shintaro Mochizuki,Qualifying First Round,,,16,7,11,15,,
b7370f8086d15ca324bada77f8fddf48,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Diego Sebastian Schwartzman,Zachary Svajda,Qualifying First Round,,,18,15,10,13,,
58b2506e575fe01bbe5ddaa8a8119aee,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Emilio Nava,Quentin Halys,Qualifying First Round,,,25,8,16,19,,
cff72f822c7c6ee8d4af06bc7ecf648e,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Jakub Mensik,Luca Nardi,Qualifying First Round,,,11,10,8,11,,
8ea55c5f003522603fa0cb3eb1110a04,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Jeff Wolf,Eliot Spizzirri,Qualifying First Round,,,26,13,7,9,,
fd09702fbd20a70881216a806277304d,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Lukas Klein,Benoit Paire,Qualifying First Round,,,25,7,16,24,,
404a92d6dadacf91123140107ddd0285,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Otto Virtanen,Jurij Rodionov,Qualifying First Round,,,31,39,16,22,,
af95ace9d5c5adbf1d5ec94be920a325,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Pedro Martinez Portero,Alexander Blockx,Qualifying First Round,,,20,5,17,21,,
f85f42156854405825c948f16c941e8b,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Roberto Bautista Agut,Benjamin Hassan,Qualifying First Round,,,17,11,18,22,,
e3543237e80b421a0021d4b8f5a57178,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Sumit Nagal,Gabriel Diallo,Qualifying First Round,,,19,4,9,11,,
05ed8c55acdabf134b77f332309024f2,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Terence Atmane,Mikhail Kukushkin,Qualifying First Round,,,15,12,9,12,,
341585932485a6e6e0de0833f910ba1b,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Thiago Seyboth Wild,Damir Dzumhur,Qualifying First Round,,,17,8,12,16,,
db570e7ae85bf0c527c1d9c545b7a060,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Valentin Vacherot,Cristian Garin,Qualifying First Round,,,14,7,8,11,,
e216b172ce3ffd5b4de8907e0284a6c8,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Vit Kopriva,Rei Sakamoto,Qualifying First Round,,,11,15,7,9,,
f8458db09d492ed5fc261ec0dfa72dd3,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Yoshihito Nishioka,Elias Ymer,Qualifying First Round,,,15,15,12,20,,
2d7ad3962d2bcff72c387d2efc75c92c,2024-03-18,Miami Open - Miami,United States of America,2024-03-18,Zizou Bergs,Felipe Meligeni Alves,Qualifying First Round,,,29,5,12,13,,
447a1247671889c6ea11f34b8b10c3f6,2024-03-18,Miami Open - Miami,United States of America,2024-03-19,Adam Walton,Pedro Martinez Portero,Qualifying Final Round,,,42,11,25,33,,
5f6f161581d05434f8db8f8f790d49e7,2024-03-18,Miami Open - Miami,United States of America,2024-03-19,Aleksandar Kovacevic,Zizou Bergs,Qualifying Final Round,,,7,7,9,11,,
d73fa6b30ceb722ef0dca45bda957c70,2024-03-18,Miami Open - Miami,United States of America,2024-03-19,Andrea Vavassori,Valentin Vacherot,Qualifying Final Round,,,33,12,21,31,,
52bd3232e5f03e19e93ae3454c2a0cb1,2024-03-18,Miami Open - Miami,United States of America,2024-03-19,Chak Lam Coleman Wong,Sumit Nagal,Qualifying Final Round,,,46,27,23,30,,
ea8e7ab2515512cfd4d02f54984e397e,2024-03-18,Miami Open - Miami,United States of America,2024-03-19,Diego Sebastian Schwartzman,Arthur Rinderknech,Qualifying Final Round,,,21,10,8,14,,
636d28c0ad34cce686e487b1ec9ce173,2024-03-18,Miami Open - Miami,United States of America,2024-03-19,Emilio Nava,Yoshihito Nishioka,Qualifying Final Round,,,40,16,15,28,,
3f98cff429b93769de1fb73de259ed9f,2024-03-18,Miami Open - Miami,United States of America,2024-03-19,Harold Mayot,David Goffin,Qualifying Final Round,,,10,8,14,17,,
9228aadf78b234bc04cde7f43124d818,2024-03-18,Miami Open - Miami,United States of America,2024-03-19,Lukas Klein,Jakub Mensik,Qualifying Final Round,,,25,4,14,18,,
5550f8fa36f8a3c87cfcdbe52257859c,2024-03-18,Miami Open - Miami,United States of America,2024-03-19,Roberto Bautista Agut,Otto Virtanen,Qualifying Final Round,,,19,9,17,25,,
a9e068ba740d0a3e1cdda1cdf328abbb,2024-03-18,Miami Open - Miami,United States of America,2024-03-19,Thiago Seyboth Wild,Hugo Grenier,Qualifying Final Round,,,18,5,13,16,,
7d76b23587a9ee080b4d9d6053e2e587,2024-03-18,Miami Open - Miami,United States of America,2024-03-19,Vit Kopriva,Jeff Wolf,Qualifying Final Round,,,28,17,10,12,,
cb88c7e8c51846a4c0116f3f342eac15,2024-03-18,Miami Open - Miami,United States of America,2024-03-20,Alex Michelsen,Lukas Klein,First Round,,,14,7,13,19,,
9b7830709d0c64e29c24d426247d2303,2024-03-18,Miami Open - Miami,United States of America,2024-03-20,Andrea Vavassori,Pedro Cachin,First Round,,,15,10,10,13,,
acca685859e1593c1746a69c04fc86de,2024-03-18,Miami Open - Miami,United States of America,2024-03-20,Andy Murray,Matteo Berrettini,First Round,,,27,15,18,26,,
9ca33560873f0b7d545d1c29c970db58,2024-03-18,Miami Open - Miami,United States of America,2024-03-20,Botic Van De Zandschulp,Rinky Hijikata,First Round,,,21,12,11,19,,
d1b46a4267e952119cc8d032e692b2b5,2024-03-18,Miami Open - Miami,United States of America,2024-03-20,Christopher O'Connell,Vit Kopriva,First Round,,,15,10,11,18,,
6ed48424c54d9b1a1d07a14331084f59,2024-03-18,Miami Open - Miami,United States of America,2024-03-20,Denis Shapovalov,Luciano Darderi,First Round,,,55,22,21,28,,
b1b1a8f972ac4f53f04a8bcea4164db4,2024-03-18,Miami Open - Miami,United States of America,2024-03-20,Dominik Koepfer,Marcos Giron,First Round,,,32,14,14,22,,
5e64ec0708ebf4c7ce16f12fc80a6012,2024-03-18,Miami Open - Miami,United States of America,2024-03-20,Flavio Cobolli,Yoshihito Nishioka,First Round,,,18,21,15,24,,
2cf42de13624aaef702432c8beb3929e,2024-03-18,Miami Open - Miami,United States of America,2024-03-20,Jack Draper,Taro Daniel,First Round,,,22,12,7,9,,
f98a468973af71908310dc0b352bdb8f,2024-03-18,Miami Open - Miami,United States of America,2024-03-20,Juncheng Shang,Miomir Kecmanovic,First Round,,,38,26,10,18,,
711f72f53f4ba809a7b6c984e47a9f4c,2024-03-18,Miami Open - Miami,United States of America,2024-03-20,Luca Van Assche,Pavel Kotov,First Round,,,13,15,7,8,,
cecaec03b79adf259224351d2675484f,2024-03-18,Miami Open - Miami,United States of America,2024-03-20,Martin Damm,Zhizhen Zhang,First Round,,,40,18,20,33,,
a004731536f2a4eaddf84497abbc5b24,2024-03-18,Miami Open - Miami,United States of America,2024-03-20,Marton Fucsovics,Max Purcell,First Round,,,18,9,8,11,,
114854cef4ed4277cfd4e7c50a9d7b3d,2024-03-18,Miami Open - Miami,United States of America,2024-03-20,Matteo Arnaldi,Arthur Fils,First Round,,,13,9,8,11,,
732091e08e594fcba0fd0fd668bd5b79,2024-03-18,Miami Open - Miami,United States of America,2024-03-20,Thiago Seyboth Wild,Nuno Borges,First Round,,,22,13,11,16,,
0e5a6103bce999efe509cc0b95924888,2024-03-18,Miami Open - Miami,United States of America,2024-03-20,Tomas Machac,Darwin Blanch,First Round,,,12,12,8,11,,
600fcc68edf8aa648f5a085585b30d78,2024-03-18,Miami Open - Miami,United States of America,2024-03-21,Alejandro Tabilo,Brandon Nakashima,First Round,,,30,12,14,23,,
bd9d23db591ad6e3543019dd9cba209c,2024-03-18,Miami Open - Miami,United States of America,2024-03-21,Alexander Shevchenko,Daniel Elahi Galan,First Round,,,41,37,22,35,,
99bf6bd42ca834b7139a7078d880efa5,2024-03-18,Miami Open - Miami,United States of America,2024-03-21,Alexei Popyrin,Facundo Diaz Acosta,First Round,,,15,13,16,20,,
33c96643a6ca1069eb2bddcf9cfd4c07,2024-03-18,Miami Open - Miami,United States of America,2024-03-21,Daniel Altmaier,Harold Mayot,First Round,,,24,9,12,17,,
d937074e5c3fd9e75df79521537e0d62,2024-03-18,Miami Open - Miami,United States of America,2024-03-21,Daniel Evans,Lorenzo Sonego,First Round,,,16,14,21,30,,
51f88baca47326f944a2dd656992acc4,2024-03-18,Miami Open - Miami,United States of America,2024-03-21,Fabian Marozsan,Aleksandar Kovacevic,First Round,,,14,12,8,9,,
465b0fd36b8b5a32e06a115489ea414a,2024-03-18,Miami Open - Miami,United States of America,2024-03-21,Felix Auger Aliassime,Adam Walton,First Round,,,32,17,16,18,,
005dd9496e8e0480d93f7b206319a35c,2024-03-18,Miami Open - Miami,United States of America,2024-03-21,Gael Monfils,Dusan Lajovic,First Round,,,20,9,10,13,,
4f783113791cbbc7ed7bd5082a534ddd,2024-03-18,Miami Open - Miami,United States of America,2024-03-21,Laslo Djere,Chak Lam Coleman Wong,First Round,,,16,17,4,8,,
2024ad231776d41a00b5ac03531e9215,2024-03-18,Miami Open - Miami,United States of America,2024-03-21,Martin Landaluce,Jaume Antoni Munar Clar,First Round,,,21,29,12,22,,
5b9ea6cfa588361609f107bd6ed61a58,2024-03-18,Miami Open - Miami,United States of America,2024-03-21,Roberto Bautista Agut,Emilio Nava,First Round,,,8,12,11,21,,
952dd023f12eb4a0ca397af8994f3b5c,2024-03-18,Miami Open - Miami,United States of America,2024-03-21,Roberto Carballes Baena,Aleksandar Vukic,First Round,,,15,10,4,7,,
8039836cccb0f773514834b401b80c38,2024-03-18,Miami Open - Miami,United States of America,2024-03-21,Roman Safiullin,Diego Sebastian Schwartzman,First Round,,,28,18,9,19,,
6af376cd13e0cdf74cb7850fd03cca9d,2024-03-18,Miami Open - Miami,United States of America,2024-03-21,Sebastian Ofner,Kei Nishikori,First Round,,,30,9,4,5,,
b37473190dd13830b6dfaa700ddecba1,2024-03-18,Miami Open - Miami,United States of America,2024-03-21,Soon-Woo Kwon,Alexandre Muller,First Round,,,20,10,12,14,,
907ef5f7ba298a880a532abdb4b1fe1e,2024-03-18,Miami Open - Miami,United States of America,2024-03-21,Yannick Hanfmann,Emil Ruusuvuori,First Round,,,29,22,22,31,,
a79e528535386af63fba9ee8f5694f32,2024-03-18,Miami Open - Miami,United States of America,2024-03-22,Tomas Machac,Andrey Rublev,Second Round,,,17,22,3,3,,
ebf7a371dee3e821830b4745d0a9b008,2024-03-18,Miami Open - Miami,United States of America,2024-03-22,Ugo Humbert,Botic Van De Zandschulp,Second Round,,,23,9,13,16,,
0ff9877dea8f387bd13bcf0d553f9e3a,2024-03-18,Miami Open - Miami,United States of America,2024-03-23,Alejandro Davidovich Fokina,Juncheng Shang,Second Round,,,11,11,14,22,,
8109c4ae497a9852800fa98d4c316e42,2024-03-18,Miami Open - Miami,United States of America,2024-03-23,Alexander Zverev,Felix Auger Aliassime,Second Round,,,11,6,9,9,,
58b529ffdba1ec90214119c64dadaa20,2024-03-18,Miami Open - Miami,United States of America,2024-03-23,Andy Murray,Tomas Martin Etcheverry,Second Round,,,25,9,14,18,,
1fd3c15bba36b3e993f8e1d2ac5e5812,2024-03-18,Miami Open - Miami,United States of America,2024-03-23,Cameron Norrie,Flavio Cobolli,Second Round,,,25,34,15,20,,
3aedc44454520c3e6bfa7884fc9c4c07,2024-03-18,Miami Open - Miami,United States of America,2024-03-23,Carlos Alcaraz,Roberto Carballes Baena,Second Round,,,18,14,24,31,,
281bccbb389d4e5cc7359de12a422133,2024-03-18,Miami Open - Miami,United States of America,2024-03-23,Casper Ruud,Luca Van Assche,Second Round,,,19,13,10,12,,
f8a11c2f33b37ac6e7456385b8b71f54,2024-03-18,Miami Open - Miami,United States of America,2024-03-23,Christopher Eubanks,Daniel Evans,Second Round,,,45,34,24,44,,
506fc9f751c2b1f49a18ffbfcdd54200,2024-03-18,Miami Open - Miami,United States of America,2024-03-23,Christopher O'Connell,Frances Tiafoe,Second Round,,,28,18,11,20,,
12f7e3add7ba11a90a216e9fceaeb91f,2024-03-18,Miami Open - Miami,United States of America,2024-03-23,Daniil Medvedev,Marton Fucsovics,Second Round,,,12,6,10,12,,
80f61da07c7d59964fa55f171ab24e76,2024-03-18,Miami Open - Miami,United States of America,2024-03-23,Denis Shapovalov,Stefanos Tsitsipas,Second Round,,,16,23,10,11,,
c9230522850cd1c9cc2afcb5dd190cd3,2024-03-18,Miami Open - Miami,United States of America,2024-03-23,Dominik Koepfer,Sebastian Baez,Second Round,,,10,8,8,8,,
5572f3675445fe567ae88b84af4deb51,2024-03-18,Miami Open - Miami,United States of America,2024-03-23,Francisco Cerundolo,Sebastian Ofner,Second Round,,,22,25,4,4,,
ee724fad80505f49a707d3c94a24dec1,2024-03-18,Miami Open - Miami,United States of America,2024-03-23,Gael Monfils,Jordan Thompson,Second Round,,,24,19,15,17,,
686d9741df8137114655e8dad92ba89d,2024-03-18,Miami Open - Miami,United States of America,2024-03-23,Hubert Hurkacz,Alexander Shevchenko,Second Round,,,43,22,16,28,,
42ea6714b84d827c7eb61984cd3f7c50,2024-03-18,Miami Open - Miami,United States of America,2024-03-23,Jannik Sinner,Andrea Vavassori,Second Round,,,16,10,15,16,,
e4a8158ae8b449a6faa06d804992bcae,2024-03-18,Miami Open - Miami,United States of America,2024-03-23,Karen Khachanov,Laslo Djere,Second Round,,,13,7,3,6,,
